Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Sales Trainer,Bhagalpur,,,8 Aug 2017,4.0,4.0,4.0,4.0,5.0,4.0,5.0,Mostly company car launchings very excellent and new updated features and facility and worker safety kindly serious,Mahindra and Mahindra  is a big organizations company I have did proud fill in this company because various knowledge to be gain in two years.
Diploma Trainee,Pune,,Engineering & Manufacturing Department,4 Feb 2022,5.0,4.0,4.0,3.0,2.0,4.0,4.0,And what ? Every thing is ok,nice very good nice nice
"Manager - Sourcing, Components Development And Materials Management",Nashik,,Sourcing Department,6 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,nice very good nice nice,"The company is more about automobile manufacturing so we get to known lot of things as i was recruited through campus I don't have much  industrial knowledge at time of joining,we have a great induction from our plant managers and we also had induction in different plants of mahindra,even thought i am a fresher i was given an opportunity to work for new project so i had a handsome experience with cross function teams and i love the fact i am part of the project.The best thing about mahindra is the support and encouragement for innovation.
As you all know mahindra is the best place to work....Read More"
As A Trainee Officer In Engine Assembly And Sylinder Head Sub Assembly Team Leader,Nagpur,,Engine assembly Department,7 Apr 2018,5.0,3.0,5.0,4.0,3.0,4.0,3.0,No dislikes working in mahindra as per my point i used to get good support from every one and encouragement for innovations and improvements.,
Assistant Manager,Pune,,Procurement & Purchase Department,4 Mar 2023,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Gat,Zaheerabad,,,9 Aug 2017,4.0,3.0,4.0,4.0,4.0,2.0,4.0,,
,,,,,,5.0,4.0,5.0,4.0,4.0,5.0,,
Diploma Engineer Trainee And Super Wiser,Nagpur,Full Time,Transmission Department,6 Apr 2022,4.0,4.0,4.0,4.0,4.0,5.0,4.0,In mahindra company working smart and technical. Continue training about work stage and job process.,Nothing can dislike in company.
Quality Lead,Ranchi,,Ranchi Department,9 Oct 2018,3.0,4.0,4.0,4.0,5.0,5.0,4.0,Always with MnM,2 yera
Self-Management Team Leader-Engine Testing,Nagpur,,Testing Department,3 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shubham,All over nice and best of company in job
Manager,Jaipur,,,1 Aug 2018,5.0,5.0,5.0,4.0,5.0,4.0,4.0,Good,Billing Invoice Documents and Inventory Management.
"SAP, Tally, Ms-excel, Ms-office, Ms-word",Bangalore,,Complete customer care (ccc) Dept Department,6 Jul 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"English, Hindi, Kannada, Marathi,","Mahindra Finance provides its employees conducive environment to work in, also it puts equal opportunity to each employee to grow & thrive. Every employee who work here can enjoy work life balance."
Procurement Buyer,Pune,,Procurement & Purchase Department,1 Jun 2018,4.0,3.0,4.0,4.0,4.0,3.0,4.0,Organisations are made of people & no organisation is deprived of some element of bias & corporate politics.,Good work culture.
Deputy Manager - Hr,Chandigarh,,,1 Nov 2017,4.0,5.0,5.0,4.0,5.0,4.0,4.0,Chennai location,"It is emloyee centric and pushes people to learn the new things.
I don't think there would be a culture like M & M in any other company."
Junior Associated Engineer,,,"Operations, Maintenance & Support Department",2 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I don't have any dislikes,
Senior Engineer,Chennai,,Engineering & Manufacturing Department,0 Jun 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Deputy Manager-Material Control,Mumbai,,Supply chain management  Department,5 May 2018,5.0,5.0,4.0,4.0,5.0,4.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Diploma Trainee Engineer,"Nagpur, Maharashtra",Full Time,Engineering Department,4 Apr 2023,5.0,5.0,5.0,5.0,4.0,5.0,4.0,"On Time Salary, Company Culture & Benefits...",Job Security
Sales Executive,Supaul,Intern,Enterprise & B2B Sales Department,2 Jul 2021,4.0,5.0,4.0,3.0,3.0,4.0,4.0,Learned a lot by working in Mahindra,"My experience at Mahindra was good, there was some personal reason for leaving the job."
Area Sales Manager,Raipur,Full Time,,2 Aug 2018,3.0,2.0,3.0,1.0,3.0,2.0,1.0,Powerful Brand,Faveratism
Senior Supervisor,Rajkot,,Construction / Manufacturing Department,3 Jun 2018,4.0,2.0,3.0,2.0,1.0,1.0,2.0,Career growth,Salary
Territory Sales Manager,Cochin,,,3 Oct 2018,4.0,3.0,4.0,5.0,4.0,4.0,4.0,Brand Name.Good salary.,Huge pressure.
Intern,Nashik,,,5 Apr 2018,5.0,4.0,5.0,3.0,4.0,4.0,4.0,"I was an intern for a period of two months in the firm. I was given a job of quality inspection engineer and learnt lot of things. Since i was an intern, there was no salary, instead i got some benefits when i was working in the firm. Overall, work environment is good, staffs are friendly and orders given are direct which could be understood.","In Nashik, main disadvantage is employees prefer to speak in native language and it will be difficult for outsiders to talk with them, if you are good in hindi, then there's no problem."
Zonal Manager,"Lucknow, Uttar Pradesh",,BD / Pre Sales Department,2 Jul 2022,5.0,3.0,4.0,4.0,4.0,4.0,4.0,Good opportunities given to employees.  Training need identification and accordingly skill development.,Work life balance during season
Administration Executive,Mohali,,Administration Department,0 Sep 2019,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Good,Difficult to get promotion
Dy Manager,Zaheerabad,,Construction / Manufacturing Department,2 Aug 2018,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,
{},,,,2 Jun 2019,5.0,3.0,4.0,3.0,4.0,4.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Relationship Manager,Dibrugarh,Full Time,Non Voice Department,5 Oct 2018,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Supervisor,Working
Junior Engineer Product Support,Jaipur,Full Time,,8 Oct 2018,5.0,4.0,5.0,4.0,4.0,4.0,4.0,OEM,No career progression
Deputy Manager - PPC,Nashik,,Stores & Material Management Department,0 Sep 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Work environment,Work life balance
Assistant Manager,Chennai,,BD / Pre Sales Department,5 Jul 2018,3.0,3.0,3.0,3.0,3.0,3.0,2.0,I had a good team and an excellent boss,I had a very good team
Executive Secretary,Chennai,,Administration Department,2 Mar 2019,5.0,1.0,3.0,3.0,4.0,3.0,3.0,Ok,Learning work
Cluster Incharge,,,Construction Engineering Department,6 Dec 2018,5.0,5.0,4.0,3.0,4.0,5.0,4.0,Salary low to experience,Not good
Production Team Leader,Pune,,,0 Oct 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Zero work life balance,"NOT SO GOOD IN MANAGEMENT POSITION,POOR IN EMPLOYEE WELFARE,NO INDEPENDENCE ETC."
Assistant Manager,Pune,,Import & Export Department,2 Aug 2018,1.0,4.0,4.0,4.0,4.0,4.0,4.0,"WORKING ENVIRONMENT,ETHICS SO AND SO",Mahindra and Mahindra form sector company. M&m always provide good quality food and good quality products
Hr Manager,Bhubaneswar,,HR Operations Department,9 Aug 2018,4.0,1.0,1.0,2.0,4.0,4.0,1.0,Growth is very poor,
Diploma Engineer Trainee,Nagpur,,Transmission department  Department,0 Aug 2019,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,
,,,,,,3.0,3.0,2.0,2.0,5.0,3.0,,
Diploma Engineer Training,Nagpur,,Engineering Department,0 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It was a good experience for me ..... I'm so glad to work hear,Job security
Technical Manager,Kolkata,,,1 Sep 2017,4.0,4.0,4.0,5.0,5.0,4.0,5.0,"This company is reliable to growth of my self and it is the step for reach the top point of career life. So I love to work in this company in heigher position. So if the company give me chance to make me a strong position of career life then I will certified in my life.
Thank you Mahindra",Company should to reduce the campaign and recall which effects to customer faith. They wants when he bye new vehicle which should be fullfill in his vehicle technology.
Manager,Haridwar,,Engineering Department,1 Dec 2019,5.0,4.0,5.0,3.0,5.0,5.0,5.0,"Excellent Organisation. 
Great Leadership",Nothing issue.
Diploma Engineer Trainee,Nagpur,,Manufacturinh Department,7 Dec 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothg,Nothg
Regional Service Manager,Chennai,,Marketing Department,1 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Work culture, ownership",Nothing
Mechanical Automobiles,Sidcul,,,1 Aug 2017,5.0,2.0,3.0,5.0,5.0,5.0,3.0,Good company's,Working time 8h not over time
Senior Design Engineer,Mrv,,Engineering & Manufacturing Department,6 Jul 2018,5.0,5.0,5.0,3.0,4.0,5.0,5.0,Supporting,Nothing
Assistant Manager Store Operations,BA,,Enterprise & B2B Sales Department,0 Dec 2019,5.0,5.0,5.0,5.0,5.0,3.0,3.0,All is well,Excellent
Trainee EHS Officer,Zaheerabad,,EHS Department,4 Aug 2018,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Nothing,Very good company
Team Leader,Assam,,,9 Jul 2018,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Good,
Working Supervisor Trainee,Nagpur,,"Operations, Maintenance & Support Department",5 Mar 2019,4.0,3.0,3.0,4.0,4.0,5.0,5.0,In this company opportunity to growth your skills and personality also,Nothing about it
Design Engineer-Trims,Nashik,,R n D Department,7 Dec 2018,5.0,3.0,5.0,2.0,5.0,5.0,5.0,Yes,Rules for third party employees
Project Engineer,Zaheerabad,,,1 Dec 2018,5.0,4.0,4.0,4.0,5.0,5.0,4.0,"Feeling good. It is hard to comapre tha mahindra with other company.. 
It is good company to work..",Ntg..
Associate Engineer,Chennai,,Pharmaceutical & Biotechnology Department,2 Mar 2018,5.0,4.0,4.0,4.0,5.0,5.0,4.0,happy,nothing
Test Engineer,Chennai,,mta Department,4 Aug 2018,5.0,4.0,5.0,4.0,5.0,5.0,3.0,Career growth,Travel
Vc Engineer,Worli,,,1 Jul 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Training, salary, learning, work environment, innovation etc.","Teammates,"
Diploma Trainee Engineer,NAGPUR,,Assembly  Department,1 Jun 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,The company really innovative and there is best team workers,There is no growth in salery for dets
Diploma Trainee Engineer,Nagpur,,Farm Department,0 Jun 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Some process are not good.. no any surturdy closed by Company..And no growth of salary...Just we have to give expl..One employee have to working from 4 years and salary 170000 packg and same post of employee fresher join 18k.. Than how can it possible..Need to management take action urgent this policy need need to increase salary from experience label..,Need to more improvement about work life balance.salary stacture not ggod..
Branch Accounts Head,Bihar,,Accounting & Taxation Department,0 Sep 2017,4.0,3.0,4.0,5.0,5.0,5.0,5.0,Yes,Yes
,,,,5 Jan 2019,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,
Senior Engineer,Nasik,Full Time,Software Development Department,7 Apr 2018,5.0,1.0,3.0,1.0,1.0,1.0,1.0,Location of nasik,Cultural change required for nasik R&D
Team Leader,"Chennai, Tamil Nadu",,Engineering & Manufacturing Department,9 Mar 2023,5.0,2.0,5.0,5.0,5.0,5.0,3.0,Learning technology,More work pressure
Strategy Manager,Mumbai,,Top Management Department,1 Aug 2018,3.0,5.0,4.0,2.0,5.0,3.0,3.0,"ownership, work life balance","Growth opportunities, compensation"
Cro,Delhi,,Sales Support & Operations Department,6 Aug 2018,5.0,3.0,3.0,2.0,2.0,5.0,4.0,Good,Not bad
Deputy Manager Finance Accounts,Indore,,Accounting & Taxation Department,4 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I have worked with M&M. it is truly amazing journey, full of excitement, emotions  , and certainly some challenges along the way. these learning have helped me developed professionally and personally and shell remain with me for my entire life.",Work life balance- Very busy schedule.
Assistant Manager,Zaheerabad,,,6 Mar 2018,3.0,2.0,4.0,3.0,1.0,3.0,2.0,"We can do innovation greatly
 Other things are averagr","No job security 
W L B poor"
Manager Agri,Mumbai,,CSR & Sustainability Department,2 Mar 2018,5.0,4.0,4.0,5.0,5.0,4.0,5.0,"good working environment, providing learning platforms, transperent evaluation/apprisal system",innovations
Skilled Worker,Nagpur,,hydraulic assembly Department,6 Dec 2019,5.0,5.0,4.0,3.0,5.0,4.0,5.0,Good,Good
Testing Engineer,Chennai,,Farm and equipment Department,8 Nov 2018,4.0,5.0,4.0,3.0,5.0,4.0,5.0,,
Wst,Mumbai,,"Operations, Maintenance & Support Department",1 Oct 2018,3.0,3.0,4.0,4.0,3.0,5.0,5.0,,
,,,,,,5.0,3.0,3.0,4.0,5.0,4.0,,
,,,,,,5.0,3.0,3.0,4.0,5.0,4.0,,
Deputy Manager,,Full Time,,6 Mar 2018,4.0,4.0,5.0,4.0,4.0,3.0,4.0,excellent,"you will be given space to work freely and contribute to decision making process. Work culture is nice, people are good."
Territory Sales Manager,Aligarh,Full Time,,2 Jul 2018,4.0,3.0,3.0,3.0,4.0,4.0,4.0,"Incentives are little low, work life balance is significantly affected.",Salary Growth is very slow as compare to other OEM.
Assistant Manager,Mumbai,Full Time,Construction / Manufacturing Department,6 Mar 2018,4.0,4.0,3.0,4.0,4.0,4.0,3.0,Politics and partiality,Job Security and company Culture.
Assistant Manager,Mumbai,,Procurement & Purchase Department,0 Mar 2018,3.0,4.0,2.0,2.0,5.0,4.0,3.0,"Less Innovation, Poor Growth and Bad paymasters.","M&M gives innovation culture, good working environment, Appropriate training gives as per need."
Deputy Manager,Navi Mumbai,,Supply chain planning and control Department,0 Feb 2018,4.0,4.0,5.0,4.0,5.0,4.0,3.0,Work life balance,The atmosphere was too good nd timing was perfect accept that it's policies are so capable that's it.
Sales Executive,Rampur U.p.,,Sales Department,6 Mar 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything was good in that sector bcoz I liked each ND everyone there.,Travel policy
Deputy Manager,Mumbai,,Engineering & Manufacturing Department,2 Aug 2018,3.0,4.0,4.0,2.0,2.0,4.0,2.0,Transperancy not good,Pick
Sat Executive,Satna,,Computer opeter Department,1 Jul 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Like,Good environment
Deputy Manager,Chennai,,Engineering & Manufacturing Department,7 May 2018,4.0,5.0,4.0,4.0,5.0,4.0,4.0,mutual support from other team fair,The company is open to innovation and readily adopts latest technology and high -quality products and has a global client base.
Manager Crm,Gurgaon,,DBA / Data warehousing Department,3 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Growth is slow.,
"Deputy Manager-Capital Purchase,Budgetary Control",Pune,Full Time,Capital Purchase  Department,0 Mar 2020,5.0,5.0,5.0,4.0,5.0,5.0,4.0,The best place for work,Politics
"Assistant Manager -(Manufacturing, Quality Assurance)",Nasik,,Quality Department,1 Dec 2018,5.0,4.0,5.0,5.0,4.0,4.0,4.0,Mahindra is a excellent compny for gain knoledge About production and management,Both works are semi Aoutomatic
Deploma Trainee Engineer,Nagpur,,Engine assymbly Department,1 Apr 2018,4.0,4.0,5.0,5.0,4.0,4.0,4.0,Supervisor se,Selari parpose
Mechanical Engineer,Satna,,Construction Engineering Department,0 Aug 2018,2.0,4.0,5.0,4.0,4.0,5.0,4.0,"Work environment,innovation,learning,job security.","Career growth, salary/appraisal."
Junior Associate Engineer,PTL Mohali.,,Engineering Department,9 Jun 2018,4.0,2.0,1.0,3.0,4.0,3.0,2.0,Their is nothing in this plant.that is the waste plant.,Their is nothing to learn here.
Deputy Manager,Chandigarh,,"Operations, Maintenance & Support Department",1 Mar 2018,2.0,4.0,5.0,3.0,5.0,5.0,3.0,All are ok,Only increment is a problem
Executive-Die Shop,Nashik,,Die Shop Department,8 Aug 2021,4.0,1.0,1.0,1.0,3.0,1.0,1.0,Hii,Hii
Mechanical Engineer,Ahmedabad,,Iti Department,3 Nov 2018,5.0,4.0,4.0,3.0,4.0,4.0,4.0,"The company is open to innovation and readily adopts latest technology. I love the fact that i am a part of a team that markets reliable, high-quality products and has a global client base. As a result, I get to travel abroad. I work happily in collaboration. I also like the the employee re-hire","It's pleasure to work here. Osm working partners, nice team members.gaining lot of knowledge from seniors.i really want to be part of mahindra forever"
"Marketing Executive, DES",Pune,,,1 Feb 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,
Trainee Supervisor,Nagpur,,"Operations, Maintenance & Support Department",8 Jan 2018,5.0,3.0,3.0,2.0,2.0,4.0,3.0,,
,,,,,,4.0,5.0,4.0,4.0,5.0,5.0,,
Deo,,Full Time,Accounting & Taxation Department,8 Feb 2019,5.0,4.0,4.0,3.0,3.0,5.0,3.0,training and work environment,Best brand Mahindra
Pdi Incharge,Nagpur,Full Time,Sarvice Department,1 Jan 2019,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Hindi,I would like to work because of market value and of its powerfull engine and also of its qualities......
Kharupetia,Kharupetia,Full Time,FSC Department,2 Apr 2018,5.0,3.0,4.0,3.0,3.0,4.0,3.0,None at all but little about salary,Great place to work.
Production Supervisor,Pune,,,1 May 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing as such,No query
Trainee Engineer,,,,5 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No query,Woke environment.
Senior Manager Maintenance,,,Construction / Manufacturing Department,0 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Salary /appraisal,
Cell Leader,Pune,,,7 Jan 2019,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,
Zonal Assistant - Commercial Coordinator,Mumbai,,Sales and Dealer Development Department,9 Nov 2018,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,
Production Supervisor,Nashik,,,1 Oct 2018,1.0,3.0,5.0,3.0,1.0,5.0,4.0,,
Technical Assistant,Uttrakhand,,Technical Analysis Department,3 Jun 2018,4.0,3.0,5.0,3.0,1.0,5.0,4.0,,
,,,,,,5.0,5.0,4.0,4.0,5.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,4.0,3.0,3.0,3.0,3.0,,
Executive,Zahirabad,Full Time,Stores & Material Management Department,2 Mar 2018,5.0,4.0,5.0,4.0,5.0,4.0,4.0,"Company is very good in term of learning , innovation & new technologies.","The pressure is too high,"
Operating Engineer Trainee,Nagpur,Full Time,,6 Sep 2017,4.0,4.0,5.0,4.0,5.0,5.0,4.0,"In Mahindra & Mahindra more learning thing's & also good working environment. It will give training about 5 s,tpm,7QC tools,HEP,etc.....it will give the salary is suitable for working. I will gain new innovative technology and ideas in training of 2 years.",They have no opportunity to work as a permanent employee after completion of 2 year training.
Quality Engineer,Nagpur,,Production & Manufacturing Department,1 Dec 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Mahindra culture,No dislike
Supplier Quality Assurance Engineer,Pune,,,0 Aug 2018,3.0,4.0,4.0,2.0,4.0,4.0,2.0,It's good for learning,Less pay
Working Supervisor Trainee,Kandivali,,"Operations, Maintenance & Support Department",0 Apr 2018,5.0,4.0,3.0,5.0,2.0,4.0,3.0,"Canteen facility, separate pc for every trainee.","After 3 years of training, there is no guarantee that company will confirm you."
Group Legal Sr. Manager,Mumbai - Worli And Kandivali,,Legal Operations Department,7 Mar 2018,5.0,4.0,5.0,4.0,5.0,4.0,3.0,"work-life balance, work environment, training and soft skills development, travel, teammates",innovation lacks
Collection Executive,"Bilasipara, Dhubri",,,5 Feb 2018,3.0,3.0,4.0,3.0,3.0,3.0,2.0,It is providing a good salary though you are working in a small town.,Rare promotion & less opportunities to grow.
Assistant Workshop Manager,Bhagalpur,,Service Department,4 Mar 2019,4.0,5.0,4.0,5.0,4.0,5.0,5.0,"Good team mates , lots of supportive , security of job n pleasent working culture",Nothing
Operations Executive. (PPC Engineer),Pune,,Logistic Department,1 Oct 2018,5.0,5.0,4.0,5.0,4.0,5.0,5.0,Its a very aggressive company .,Monitoring with practical senerio is somewhere missing.
Up Country Manager,Bhagalpur,,,2 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,3.0,5.0,3.0,,
Sales Master,,Full Time,Enterprise & B2B Sales Department,2 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,"Ethical company policy, respect each and very employee. Opportunity learn many things and grow"
RETIRED AS A MANAGER,Mumbai,,SCM & Logistics Department,3 Dec 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Salary Is very poor,Yes
Account Executive,Mahoba,,Accounting & Taxation Department,9 Sep 2018,3.0,4.0,5.0,4.0,5.0,5.0,4.0,The,Career growth
Technical Manager,,,,1 Mar 2019,5.0,2.0,3.0,2.0,2.0,2.0,1.0,travel,"This is the place i met different types of people and understood the work on shop floor.
This gave the real picture of the imaginary concepts of mechanical field and automobile field.
The top management expects very get things from the root level managers."
Associate,Mumbai,,BFSI  Department,7 Feb 2019,4.0,4.0,5.0,4.0,4.0,4.0,5.0,"There is no support from the team particularly from immediate bosses. They don't even help and support freshers on solving the problems n floor.
sometimes Innovation lacks because of this low creativity.",Good
Head Logistics,Mumbai,,Accounting & Taxation Department,0 Nov 2018,5.0,4.0,5.0,4.0,4.0,4.0,5.0,Good,Nice workplace
Collections Executive,Dhamtari,,Recovery  Department,5 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,4.0,Growth is slow,
Assistant Manager,Zaheerabad,,,5 Jan 2019,3.0,5.0,5.0,5.0,5.0,5.0,4.0,,
Team Leader (nontechnical),Gurgaon,,Tem leader Department,4 Sep 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Process Engineer,Nagpur,,Production & Manufacturing Department,2 Jun 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,2.0,1.0,3.0,1.0,4.0,1.0,,
,,,,,,3.0,3.0,3.0,5.0,4.0,5.0,,
,,,,,,3.0,4.0,3.0,4.0,4.0,3.0,,
Technical Team Leader,Chakan Plant,Full Time,Production Department,3 Mar 2018,5.0,5.0,5.0,5.0,2.0,5.0,5.0,"All the employee are good character.
Provide good training, working environment is very nice,",Nothing
Tool Maker,Nashik,Full Time,,9 Nov 2018,5.0,4.0,5.0,4.0,5.0,3.0,3.0,I proud to The company because this company the largest company in India and company men's family,I like to think about the same time as possible to get the most popular company and its products that the same way as a standard for you so much to everyone
Quality Inspector In Production,Thane,,,9 Mar 2018,4.0,4.0,5.0,4.0,5.0,3.0,3.0,It is a very different from other sources said that it was a great time to say that it,Salary
Cre,Lucknow,,Lending Department,5 Mar 2018,5.0,3.0,4.0,3.0,3.0,3.0,4.0,"Work culture,work life balance, politics",Growing up
Gat,Kandivali,,,4 May 2019,3.0,4.0,5.0,5.0,4.0,3.0,3.0,Excellent,Career growth and innovation
Sales Team Leader,Hyderabad,,,2 Nov 2018,5.0,1.0,2.0,4.0,4.0,2.0,3.0,Politics and teammates,Empowerment culture
Assistant Manager SCM - Procurement,Nashik,,Procurement Department,9 Sep 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Hierarchy,
"Top Coat In Paint Shop,  CED And PT Line",Nagpur,,PTCED Tractor Division Nagpur pk Department,1 Jul 2018,5.0,1.0,2.0,1.0,4.0,4.0,3.0,,
Sales Executive,Lucknow,,Sales Department,4 Sep 2018,5.0,1.0,2.0,1.0,4.0,4.0,3.0,,
Deputy Manager Training,Pune,,Employee Relations Department,1 Apr 2018,5.0,4.0,4.0,4.0,3.0,5.0,5.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,5.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,5.0,,
,,,,,,4.0,4.0,4.0,5.0,4.0,4.0,,
Manager,Chennai,Full Time,Construction / Manufacturing Department,7 Mar 2018,4.0,4.0,4.0,3.0,5.0,4.0,4.0,Good place to work,Appraisals are not transparent.
Working As  Law Officer In Mahindra Rural Housing Finance,"AT SILLOD TQ SILLOD DIST A,BAD",,,7 Sep 2017,5.0,4.0,5.0,5.0,5.0,4.0,3.0,ITS GOOD ORGANIZATION HAVING GOOD EXPERIENCE IN FINANCE SECTOR AS LEGAL OFFICER SATISFACTORY WORK AND BETTER  PAY SCALE SO ALSO OTHER EXPANSES AS AND WHEN ADVANCE SALARY IS REQUIRED WE CAN GET IT WITH DUE PROCEDURE AS SET FORTH IN POLICY.,BUT HOWEVER THERE IS LIMITED SCOPE FOR LEGAL OFFICER OR ADVISER .THERE ARE NO CHANCES FOR PROMOTION IN LEGAL FIELD.SO ALSO NO GROWTH AS OTHER MN C's.
Graduate Trainee,Nagpur,,,4 Apr 2021,5.0,5.0,5.0,5.0,5.0,3.0,5.0,Work culture,Nothing
Working Supervisor Trainee,Rudrapur,,"Operations, Maintenance & Support Department",0 Oct 2018,5.0,3.0,4.0,4.0,5.0,3.0,5.0,"Company work with latest technology qx tools mechanism .
Best one to compete with other firms.
Work environment is too good serve there.
A good place to utilise the brain and to learn also.
Able to clear issue with tpm concepts ready to adopt competitive tasks to serve its best.",Working officer are not much competitive in their skills as per brand name of firm
JUNIOUR OFFICER- PRODUCTION,Nashik,,Automobile  Department,5 Oct 2018,5.0,5.0,4.0,4.0,5.0,4.0,5.0,The company culture is very good for my knowledge,There are lot of chance for gain a knowledge but time is no more in working time
Supervisor Trainee,Nagpur,,"Operations, Maintenance & Support Department",7 Sep 2018,5.0,5.0,4.0,4.0,5.0,4.0,5.0,The company is open to innovation. I love that fact that  I am a part of a team that market reliable. Another plus point my colleague come from various culture background and we work happily in office collaboration .I also like that.,"My work compensation is decent ,but growth is slow.the work did not have the appropriate rewards."
Store Officer,Zaheerabad,,,6 Oct 2017,3.0,4.0,5.0,4.0,4.0,5.0,5.0,Good place to work,Nothing
Back Office Executive,"Arrah, Bihar",,,1 Oct 2022,5.0,3.0,3.0,2.0,1.0,5.0,1.0,Good,Mahindra company is good.
Security Supervisor,Ankleshwar,,Retail & B2C Sales Department,2 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not a second,Everyone
Area / Territory Manager,Lkw,,,3 Sep 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,4.0,4.0,2.0,4.0,2.0,,
Branch Sales Manager,TIPTUR,,,7 Sep 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NOTHG,BAD WORKING PLACE
Deputy Manager-Program Management,Nashik,,R&D Department,1 Aug 2018,4.0,3.0,4.0,4.0,4.0,3.0,4.0,Freedom,R&D movement to chennai
Process Engineer,Nagpur,,Engineering Department,1 May 2018,4.0,3.0,4.0,4.0,2.0,5.0,3.0,Because I have interested in automobile sectors..,Not increment and chans to permanent for job..
Trainee Engineer,Nagpur,,,7 Apr 2018,4.0,3.0,4.0,3.0,3.0,4.0,3.0,I feel that such a gret place to work.,Nothing
Recovery Executive,Sitamarhi,,Audit & Control Department,9 Feb 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Career growth,Hindi mrathi
Nagpur,Nagpur,,Hydrolic Department,1 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,The best place to start  the carrer,Nothing much
Software Test Engineer,Chennai,,IT Consulting Department,6 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Politics,Salary/appraisal
Mis Executive,Bhubaneswar,,Administration Department,3 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work environment and carrer growth,Work life politics
Production Team Leader,Pune,,Production Department,4 Mar 2018,4.0,4.0,5.0,3.0,5.0,4.0,5.0,"Mahindra Construction Equipment Division needs immediate and strict actions to support the frontline manpowers.. Dept heads and zonal heads treats pathetic and efforts spent never gets appraises...
Credit taking policies for the work done by others",Non employees friendly policies. Construction equipments division needs urgent improvement
Territory Sales Manager - Delhi / NCR,New Delhi,,Sales & Marketing Construction Equipment Division Department,2 Apr 2021,3.0,2.0,2.0,3.0,1.0,2.0,1.0,,
