Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Sales Manager,Kanpur Up East,,Marketing  Department,3 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"This is very growth electrical company, job ,team leading, work,facility, brand high leval market ,and goodwill world leval.","No comment, do not any matter for this company"
Manager,Chandigarh,,,7 Mar 2019,5.0,4.0,5.0,4.0,4.0,3.0,3.0,Every thing is Good in Havells,Getting some politics where it is very difficult to continue.  I am hard worker and in this company from last 9 years and what ever responsibility I received given 100%
Regional Manager,Chennai,,Retail & B2C Sales Department,6 Dec 2018,5.0,4.0,5.0,4.0,4.0,5.0,4.0,The company is a system driven and willing to adoots latest technology. Love to be a part of a company which is highly employee friendly and good quality products etc..,Compensation is good but the growth is slow ...
Marketing Engineer,Vijayawada,Full Time,Krishna Department,2 Sep 2019,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Talk about teammates  training  career growth,Salary
Design Engineer (mechanical),Noida,Full Time,Engineering & Manufacturing Department,7 Apr 2022,5.0,4.0,4.0,4.0,3.0,4.0,5.0,Good work environment and culture,Overall experience is Good
Sales Executive,Pune,,Retail & B2C Sales Department,2 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sales,No comment
Senior Sales Executive,Siliguri,,Enterprise & B2B Sales Department,0 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,work culture was fantastic,none
Data Entry Operator,Hyderabad,,Back Office Department,2 Jan 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Environment &work life learning,Its I'm possible
Assistant Manager,Noida,,Enterprise & B2B Sales Department,9 Sep 2019,5.0,5.0,5.0,5.0,2.0,5.0,2.0,Good cultural,Learning culture
Senior Engineer,Pune,,,6 May 2019,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Nothing,"As before the team needs to focus on work.and the team runs with the solution,then the solution of the teams problems should be paramount."
Manager,Patna,,"Operations, Maintenance & Support Department",3 Nov 2020,5.0,4.0,5.0,3.0,2.0,3.0,5.0,There is a lot of politics and the management doesn't adreses.,"Havells India ltd is a one of the best fasted growing company in India, Many branches and warehouse of this company across the word, in this company employee fell provide after working in this company and this company provide a full support of our all employee to come up at professional front it is a ISO base company."
Senior Engineer,Haridwar,,Production & Manufacturing Department,2 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,3.0,"Havells is a big group in industries, here I have get a lot of thing in this company but now I m looking in my carrier growth and financial .",To achieved good machine Knowledge and best man power handling.
Skilled Technical Person,Baddi Himanchal,,Engineering Department,7 Mar 2019,5.0,4.0,4.0,3.0,5.0,3.0,3.0,In this company poor growth for technical pension.,
Cad Design Engineer,Noida,Full Time,,1 May 2018,4.0,5.0,3.0,4.0,3.0,4.0,4.0,An emerging company in field of electronics an organization providing large spectra of growth,Politics within organization is very much prevelant
Electrical Engineer,"Sec-126, Noida",Full Time,"Operations, Maintenance & Support Department",9 Aug 2023,5.0,5.0,5.0,5.0,3.0,4.0,2.0,Good for works,Job security
Manager,Delhi NCR,,Software Development Department,9 Jun 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Wery bed,Dislike
Branch Service Manager,Lucknow,,CSR & Sustainability Department,7 Jul 2019,4.0,4.0,4.0,5.0,4.0,4.0,3.0,innovation,salary/ appraisal
Manager,Jammu,,,7 Aug 2018,5.0,4.0,4.0,4.0,5.0,4.0,4.0,Havells India ltd is the fastest growing electrical company of India.  With a small span of time this company gains a tremendous growth in the entire market of India. Working culture of this organisation is good. Company has a huge potential and its vision is so clear to achieve his goal in 2020.,There is no dislike in this organisation. The is well know organisation and grows tremendously now a days .
Store Executive,Gurugram,,Service Department,1 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good opportunity of learning about industries,Work does not take place systemtically
Engineering Supervisor,Neemrana,,,8 Apr 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Great place to work,Great place to work
Senior Sales Executive,,,Marketing Department,7 Dec 2019,5.0,3.0,5.0,3.0,3.0,3.0,3.0,One of the most growing company in electrical feild.,Product training need to be increase
Store Executive,NEEMRANA,,,1 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Assistant Manager,Noida,,Software Development Department,9 May 2019,4.0,4.0,5.0,5.0,2.0,3.0,4.0,,
,,,,,,4.0,5.0,5.0,2.0,3.0,4.0,,
,,,,,,3.0,4.0,3.0,3.0,3.0,4.0,,
Senior Manager,Lucknow,Full Time,Enterprise & B2B Sales Department,5 May 2019,5.0,2.0,5.0,2.0,4.0,2.0,3.0,Good Company,"Career Growth, Politics"
Senior General Manager,Greater Noida,Full Time,Top Management Department,5 Sep 2019,1.0,2.0,1.0,2.0,1.0,1.0,1.0,Nothing,Everthing
Production Engineer,Neemrana,,Engineering Department,3 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"One year apprentice training is complete in havells india LTD
In production department& knowledge in various product run in the assembly Street line",Only one shif 7:00to 700
Sales Officer,Jabalpur,,,9 Oct 2019,5.0,4.0,5.0,3.0,4.0,4.0,4.0,Yes,Yes
Senior Executive,Rajahmundry,,Enterprise & B2B Sales Department,6 Jul 2022,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Job security and culture,No dislikes
Senior Sales Executive,Kanpur,,Marketing Department,6 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All employees are good supportive and understanding mindset,Low salary paying
Service Engineer,Hyderabad,,Construction Engineering Department,2 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,So nice,Good
Deleted,Sec.59 E1,,,6 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"training, team mates","appraisal system, politics, innovation"
Senior Design Engineer,Neemrana,,Engineering & Manufacturing Department,9 Mar 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,"Nothing specific, it is just a normal company","Lot of politics, less opportunities to grow, blackout from commitments made, HR deptt. heads feels like they are running the company and not engineers or workers working at floor, all workers are under contractors, nobody cares to on role even the best working contractors operators die to which either they leave or get demotivated"
Senior Quality Assurance Engineer,Haridwar,,,9 Jun 2022,3.0,4.0,4.0,3.0,2.0,3.0,3.0,,
,,,,,,4.0,2.0,1.0,3.0,2.0,1.0,,
Executive,Sri Ganganagar,,Telecom Department,4 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Gud working and gud services,I can not resgin but transfer
Marketing Communication Executive,Kolkata,,Corporate Communication Department,1 Jun 2019,5.0,5.0,4.0,4.0,5.0,5.0,5.0,All the above mention points..,Everything is great..
Electrical Engineer,Noida,,,7 Jun 2019,4.0,4.0,4.0,4.0,3.0,4.0,3.0,Good environment,Not else
Sales Executive,Cbe,,BD / Pre Sales Department,0 Jun 2019,4.0,4.0,5.0,5.0,5.0,4.0,5.0,All facilities available in Havells so  i will choose in havells  job,...
Isd,Guwahati,,Marketing Department,8 Nov 2019,5.0,5.0,4.0,4.0,4.0,4.0,4.0,"Company is opem to innovation and readily asopts latest technology, i love the fact that i was a part of a organisation that market reliable high quality products and has globle client base, its systomatic company doing work online data basei also like the employe rehire policy here.",Teammates and some partiality in few moments they approach the our relatives and growth not to be done by KRA its only a system of company but actual promotion and growth depend on your terms and PR
Senior Sales Executive,Kanpur,,Retail & B2C Sales Department,3 Sep 2018,4.0,4.0,4.0,4.0,4.0,4.0,3.0,"One of the best organisation, in current scenario its fastest growing company,",slow growth rate.
Area Sales Head,Lucknow,,Enterprise & B2B Sales Department,4 Mar 2019,5.0,3.0,4.0,4.0,3.0,3.0,4.0,"India's top no.1 brand, Casual work gives best,","Every staff members work not properly, they were not working valve of Casual workers."
Faridabad,Sahibabaad,,Engineering & Manufacturing Department,2 Jul 2022,3.0,5.0,4.0,5.0,3.0,4.0,3.0,Dg compressor ups fire house,Etp  Stp
Utility Technnician,Gudgaon,,,5 Oct 2019,5.0,3.0,1.0,2.0,3.0,2.0,5.0,No comment,Good
Hr Executive,Haridwar,,HR Operations Department,5 Sep 2019,5.0,5.0,5.0,5.0,3.0,3.0,3.0,,
,,,,,,3.0,2.0,4.0,3.0,3.0,,,
Hr Executive,Neemrana,Full Time,,3 Mar 2018,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Nothing,"No career growth, no trainings"
Office Coordinator,Jaipur,,Accounts Department,6 Mar 2020,5.0,5.0,5.0,4.0,4.0,3.0,4.0,Talk about team mates,Salary /appraisal
Deputy General Manager Sales & Marketing,Mumbai,,Enterprise & B2B Sales Department,5 Jun 2021,4.0,5.0,4.0,5.0,1.0,1.0,1.0,COMPANY HAS EXCELLENT GROWTH TRAJECTORY,HIRE AND FIRE STILL EXISTS
Diploma Mechanical Engineer,Noida,,Pharmaceutical & Biotechnology Department,7 Sep 2019,3.0,4.0,3.0,3.0,3.0,4.0,3.0,Good place to learn.,Not good
Trainee Engineer,,,Engineering & Manufacturing Department,7 Mar 2020,5.0,4.0,3.0,3.0,3.0,4.0,3.0,Almost fine,There over trusting
Sales Executive,Lucknow,,Retail & B2C Sales Department,6 Jan 2019,4.0,4.0,4.0,4.0,3.0,3.0,5.0,Good,No
Sales Officer,Civil Lines Allahabad,,Digital Marketing Department,1 Oct 2019,5.0,4.0,4.0,4.0,3.0,3.0,5.0,Sale pressure is very light,Company is good but manager of company support only sycophant
Assistant General Manager,Guwahati,,Top Management Department,9 Sep 2019,4.0,1.0,5.0,5.0,1.0,3.0,1.0,Company policies are good. They give good salary hike and bonus every year.,Salary is decent but career growth slow and issues can be addressed on regour basis.
Sales Executive,"Kanpur, Uttar Pradesh",,Retail & B2C Sales Department,9 Feb 2023,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Manager - Branch Product Head,Ranchi,,Accounting & Taxation Department,0 Feb 2021,4.0,4.0,3.0,2.0,2.0,4.0,4.0,,
,,,,,,5.0,3.0,3.0,3.0,3.0,3.0,,
,,,,,,3.0,4.0,4.0,4.0,3.0,4.0,,
Assistant Manager,JAIPUR,Full Time,,4 Nov 2018,3.0,1.0,2.0,2.0,3.0,3.0,3.0,ONLY BRANDING OF COMAPANY,"THRE IS NO TIME TO GO BACK HOME, THOUGH CLOCK IN TIME IS 930 AND CLOCK OUT TIME IS 6 30 PM BUT I NEVER RETURNED HOME BEFORE 9 PM."
Senior Manager,Lucknow,Full Time,Enterprise & B2B Sales Department,8 Jan 2020,5.0,5.0,3.0,5.0,3.0,5.0,5.0,Working cultural,Job security
Assistant Sales Manager,,Full Time,BD / Pre Sales Department,8 Feb 2020,4.0,4.0,3.0,4.0,4.0,4.0,3.0,Nice work place,Nothing
Assistant Manager,Vijayawada,,,5 Jun 2019,5.0,4.0,3.0,4.0,4.0,4.0,3.0,Good platform,No
Auditor,Himachal,,Engineering Department,5 Jun 2019,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Working culture is good,schemes are good",My personal growth is important
Assistant Manager,Hyderabad,,Marketing Department,1 Mar 2019,5.0,4.0,5.0,3.0,4.0,5.0,5.0,When I had worked in my company so my seniors and my plant head fully support to me.,Havells is well company but working process is slow.
Apprentice Engineer,Matsya Industrial Area Alwar,,,9 Feb 2019,5.0,4.0,4.0,5.0,2.0,3.0,4.0,Company policy,Manager do not value their team mate
Senior Executive Engineer,Rajkot,,Enterprise & B2B Sales Department,2 May 2019,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Great organisation to work.,Sometimes delays in decision taking due to multiple involvement.
Plant Head,Hardwar,,Management Department,1 Jan 2019,5.0,4.0,4.0,5.0,5.0,3.0,5.0,Havells always pay his debt. If you performing you're the GOD. Good SAP and distribution network.,"No skill development, No quality control or level of competitive products in segments. NOC Collection from each dealer, at time of releaving. Unofficial Saturday working."
Assistant Manager,Chandigarh,,Construction Engineering Department,1 Oct 2018,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,1.0,3.0,3.0,1.0,3.0,,
Senior Engineer,Noida,Full Time,IT Network Department,1 Jun 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great,"Havells working culture is too good, I joined in Havells as an assistant officer in store and purchase department. There people is very honest and hardworking."
Deputy Manager,Neemrana Rajasthan,Full Time,Procurement & Purchase Department,1 Dec 2018,5.0,4.0,5.0,5.0,3.0,4.0,5.0,No,"Work environment,learning and also work -life balance"
Quality Controller,Faridabad,,Distribution borad Department,7 Apr 2019,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Politics,Fixed timing
Deptt. Manager,Noida,,Accounting & Taxation Department,4 Jul 2019,1.0,3.0,2.0,1.0,3.0,1.0,2.0,"Working Culture, management style",Atmosphere is really electrifying ....love the culture and most important you are working with most experienced and hardworking team.
Manager,Ranchi,,Retail & B2C Sales Department,5 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Till now nothing,This company grows with time and technology and is dealer friendly company
Ase(area Sales Executive),Bhopal,,,7 Jan 2019,3.0,4.0,3.0,3.0,3.0,3.0,2.0,Not very much employee friendly company,Yes
Sales Executive,New Delhi,,Salse exutive Department,6 Aug 2019,3.0,1.0,3.0,1.0,3.0,2.0,2.0,No,The best Indian MNC.. Excellent management policy... With flaxy timing
Sr  Design Engineer,Noida,,Engineering & Manufacturing Department,1 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All are good.. The best Indian MNC,Satisfied
Branch Service Manager,Chennai,,Service Delivery Department,8 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Market there is very good reputaion of this company and i will try that i become part of that company.
Sales Officer,Jaipur,,Enterprise & B2B Sales Department,6 Nov 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I don't think anything so. in this company.,
Deputy Manager Sales,Noida,Full Time,,2 Mar 2019,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Learning and environment,Nothing
Manager,Kanpur,,BD / Pre Sales Department,7 Mar 2019,4.0,2.0,3.0,3.0,3.0,3.0,3.0,Company is going new methods for sales & Service,No
Assistant Manager,Ahmedabad,,Retail & B2C Sales Department,2 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Transparency in working and ample of growth opportunities for future perspectives.,It's very big groups of india
R. M.store,Dehli,,Back Office Department,9 Feb 2019,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Leaders preser is so loud that's lower workes do not complete his work on time,Good service
Senior Executive,Sahibabad,,SCM & Logistics Department,7 Sep 2019,5.0,5.0,5.0,1.0,5.0,3.0,5.0,Fffvvvgvfxxghbxxcxzx ggvf gyhifs,Good
Store Incharge,Noida,,SCM & Logistics Department,5 Nov 2019,5.0,5.0,5.0,1.0,5.0,3.0,5.0,Nothing,Wireman
Technical Support Engineer,New Delhi,,,8 Sep 2020,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Good,
Long Arm Sales Force,,,,8 Feb 2020,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,
Customer Service Executive,Vijayawada,,Voice / Blended Department,1 Dec 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Wireman,Faridabad,,Haryana Department,3 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,4.0,,
,,,,,,5.0,5.0,2.0,5.0,2.0,3.0,,
Deputy Manager,Delhi NCR,Full Time,Software Development Department,1 May 2019,4.0,5.0,4.0,4.0,2.0,3.0,2.0,Yes,No
Service Supervisor,Jharkhand,,water Department,9 May 2019,4.0,4.0,4.0,4.0,5.0,5.0,5.0,Timalli pamant,onasty
Assistant Engineer,Baddi,,,5 Feb 2020,5.0,4.0,5.0,4.0,3.0,4.0,5.0,Career growth,Salary
Deputy Manager-projects,Coimbatore,,BD / Pre Sales Department,6 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good place,Nothing
Tool Room Manager,Dehli,,,9 Mar 2019,1.0,2.0,1.0,1.0,1.0,2.0,2.0,Yes I like havaells,No  I like u havells jod
Quality Assurance/quality Control Manager,Faridabad,,,0 Jan 2019,5.0,4.0,4.0,4.0,5.0,4.0,5.0,"Increasing my working experience,Career Growth, Communicated Good team Work etc.",there is no reason why i should not work here.
Business Head,Mumbai,,Finance Department,6 Feb 2019,5.0,2.0,5.0,4.0,5.0,5.0,4.0,Growth of business,No matter
Plant Head,Haridwar,,,0 Apr 2018,4.0,5.0,3.0,5.0,2.0,3.0,5.0,Excellent Pay Master and empowerment to plant management. Strictly result oriented management with very fast growth rate. An excellent place to start career as GET/ Management Trainee and grow very fast with HAVELLS India Ltd.,"Plant level teammates, peers and colleagues are very supportive and open to accept any change with speed, but synergy between plant and corporate completely missing because of smoke screen on few critical and  very important issues"
Senior Sales Executive,Amravati,,,9 Mar 2019,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5 days Working and working system of this company,Xyz
Manager,Ludhiana Ludhiana,,Retail & B2C Sales Department,4 Jan 2023,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Respect and freedom of work,Nothing
Deputy Manager,Greater Noida,Full Time,,8 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,EVERYTHING .. DURING MY WORKING  PERIOD,EMPLOYEE POLITICS
Deputy Manager Supply Chain,Vijayawada,Full Time,,6 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good,"The work culture is very nice, but lot of internal politics division wise, no value for the frontline team"
Sales Executive,Hyderabad,,,1 Oct 2018,5.0,4.0,4.0,2.0,4.0,4.0,3.0,"politics, no value for hardworkers",It was my best exp and I was happy there if I get again opportunity I will join.
Payroll Executive,Noida,,Compensation & Benefits Department,8 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,No
Sales Manager,Jammu,,,5 May 2020,5.0,4.0,5.0,5.0,3.0,4.0,4.0,Good,Good
Deputy Manager,Bhubaneswar,,Retail & B2C Sales Department,9 Jul 2019,5.0,4.0,5.0,5.0,3.0,4.0,4.0,Good experience,Nice experience
Sales Engineer,Ahmedabad,,,3 Mar 2019,3.0,5.0,4.0,5.0,5.0,5.0,5.0,Overall experience is good enough.,I am lil bit disappointed from the location of office.
Branch Engg,Nagpur,,,8 Aug 2019,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,
Sales Executive,,,,8 Oct 2019,5.0,1.0,3.0,1.0,2.0,2.0,2.0,,
Team Leader,Delhi,,Voice / Blended Department,8 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,4.0,5.0,5.0,3.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,4.0,4.0,,
Deputy Manager,LUCKNOW,,,9 Mar 2018,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Only the brand value.,"Worst, incapable and irresponsible HODs, no job security,
No criteria of individual's work analysis, they actually themselves not clear what they want from theri subordinates, nobody takes responsibility of their work specially product heads they are literally good for nothing, they don't have solutions for even a single customer related problem, work on the ethic like if anything done good then it's because of them and if something went wrong they blame to their subordinates. Never seen such a worst work environment ever in my life....Read More"
AMADA TPP Operater,Alwar Rajsthan,,"Operations, Maintenance & Support Department",4 Apr 2019,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Company atmosphere is so good. and career growth good,Nothing's
Machine Operator,Haridwr,,Production Department,1 Jun 2021,4.0,3.0,4.0,4.0,4.0,3.0,3.0,"Havells company is very good company I have worked in this company for 7 years.on contract
Salary time in available in this company safety is very good staff good and always aware of there work.",Iam sad adout this havells do not on company rol workers in the company.
Assistant General Manager,Noida,,Retail & B2C Sales Department,4 Nov 2019,2.0,1.0,1.0,3.0,2.0,3.0,2.0,Brand name,Very mechanical
Supplier Quality Engineer,"Haridwar, Uttarakhand",,Business Process Quality Department,6 Sep 2022,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Food at canteen,"Work culture
No salary benefit 
All weekend working
No worklofe balance"
Tool Room Engineer,Baddi,,Engineering & Manufacturing Department,3 Oct 2018,4.0,4.0,4.0,4.0,5.0,5.0,4.0,Good training. Work environment is good. More learning chance,More politics. No salary growth.work pressure is high many times
Management Trainee,Hyderabad,,Enterprise & B2B Sales Department,7 Aug 2018,3.0,5.0,3.0,2.0,4.0,4.0,3.0,The best thing in Havells India is the work-life balance. The timings are very strictly followed and one rarely works after the work time. The culture within the company is also good.,The compensation is very low..and so are the incentives.
Sales Executive,Meerut,,,2 Feb 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,This gives best training.,Salary issue
Sales Executive,Amritsar,,Sales Department,4 Aug 2019,3.0,4.0,4.0,4.0,1.0,4.0,1.0,,
Assistant Engineer,Baddi,,Production Department,4 Aug 2019,5.0,4.0,4.0,4.0,1.0,4.0,1.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Supervisor,,Full Time,,7 Jun 2019,2.0,3.0,2.0,2.0,1.0,3.0,2.0,ITI FITTER,Hindi
Service Engineer,Hyderabad,Full Time,Non Voice Department,3 Aug 2018,4.0,3.0,4.0,3.0,4.0,5.0,4.0,"Good Company nd very good management,  like office very much","I have good skills, nd very much interested to doing hard work, but hear Management not putting interest to Employees ideas nd thats, very less communication"
Sales Associate,,,,9 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Mostly North Indian People so homely feeling, Good appraisals for limited people, flexible timings, No long working hours, IP team is good as they have all new people from big companies","Caste based Politics, micromanagement, old people are like blocking points for your growth & Work, they want you to move as per them, they are insecure & accordingly will behave with you, they will not allow you to get more exposure & do learning because you can surpass them. Some managers who are not suppose to be managers will make sure you live a stressful life, you cant complain to anyone as no one listens :D...Read More"
Senior Design Engineer,Noida,,Engineering & Manufacturing Department,0 Jun 2022,3.0,5.0,5.0,5.0,5.0,5.0,5.0,exposure,work culture
Assistant Sales Manager,Kochi,,BD / Pre Sales Department,0 Mar 2019,4.0,3.0,3.0,1.0,1.0,2.0,1.0,Company is good well corporate culture,"Very dirty politics.
One important suggestion always select same profile/industry people on higher level"
Deputy Manager Sales,Nagpur,,Enterprise & B2B Sales Department,1 Dec 2018,4.0,3.0,5.0,5.0,5.0,3.0,5.0,"Training,job security,career growth work life balance.",Salary/appraisal
Quality Incharge,Greater Noida,,,4 Nov 2018,5.0,3.0,2.0,4.0,4.0,2.0,4.0,Very nice,Electric
Iti Electrician,Mumbai Suburban,,Panel Department,8 Jan 2021,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Salry on time,No job secore
Ash,Chd,,Voice / Blended Department,3 Jan 2020,5.0,2.0,5.0,1.0,5.0,5.0,5.0,,
Senior Executive,,,,8 Oct 2019,4.0,4.0,4.0,3.0,2.0,5.0,2.0,,
,,,,,,4.0,4.0,3.0,3.0,3.0,4.0,,
,,,,,,4.0,4.0,3.0,3.0,3.0,4.0,,
Senior Executive - WIRE,Ahemdabad,Full Time,Construction Engineering Department,2 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice company and havells is my family,No
Tool Room Engineer,HimachAl Baddi,,,9 Apr 2020,5.0,4.0,5.0,5.0,3.0,5.0,5.0,Company culture,Job is not secure
Graduate Engineer Trainee,Neemrana,,"Operations, Maintenance & Support Department",5 Feb 2019,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Awesome working experience havelles,Salary
Hoshangabad Ashima Mall Reliance Digital Mp Bhopal,Bhopal Mp Nagar,,,5 Apr 2019,5.0,3.0,5.0,5.0,5.0,5.0,3.0,Good environment,Nothing like that
Electrician,Surta,,,5 Nov 2019,5.0,4.0,5.0,5.0,5.0,5.0,5.0,It's a very good company.. Where we have known some of new knowledge,Market there is very good reputaion of the company and i will try that i become part of that company.
Assistant Manager,Chennai,,BD / Pre Sales Department,7 Mar 2019,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Very good system oriented culture to work,Internal conflict
Executive . Sales & Marketing,Noida,,,4 May 2019,5.0,4.0,4.0,5.0,3.0,4.0,3.0,,
Sales Officer,Jaipur,,Enterprise & B2B Sales Department,6 Nov 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Territory Manager,"Mumbai, Maharashtra",,Enterprise & B2B Sales Department,1 Dec 2022,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Supervisor,Neemrana,,Smt Department,3 Oct 2019,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Deputy Manager,Kolkata,Full Time,Sales and Mar Department,1 Apr 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,The company is going on major adoption of latest technology . Revamping distribution network heavily.High quality products alongwith A graded service.Going for tripling the turnover within 3 years. One of the strongest brand of the country.,More appreciation is in group.Individuals are not highlighted much.Highest level are always from outsourcing.Within the company cannot go on top.Modernisation of HR is new to this company.Things are changing very fast.
Senior Sales Engineer,Chennai,Full Time,,6 Feb 2019,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Yes,Product updation
Business Sales Executive,Prayagraj,,,6 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,Nothing
Deputy Manager,Noida,,"Operations, Maintenance & Support Department",1 Apr 2022,5.0,3.0,5.0,3.0,5.0,5.0,5.0,At present there are lot of changes .but when ever I m working every person responsible for their area but current scenario no body ask their job responsibilities in Faridabad plant . current the cost of per sqinch is very high.,At present team is not working no body looking for cost saving projects.
Assistant Manager,Kolkata,,Accounting & Taxation Department,7 Apr 2019,5.0,4.0,5.0,4.0,5.0,4.0,5.0,"Work environment was good, peoples are encouraging, good growing company.",Politics is there which is harmful to your career.
Supervisor,Baddi,,"Operations, Maintenance & Support Department",7 Mar 2019,3.0,1.0,3.0,1.0,1.0,4.0,1.0,Good experience,Increment essue
Sales Officer,Vijayawada,,,9 Jul 2019,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Good all things,The company is open to innovation and readily adopts lastest technology
Store Executive,Neemrana,,Stores & Material Management Department,1 Jul 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I have to worked 14-18hours straight in a day as I have to attend client calls in the evening and sometimes late in tithe night,"Growth oriented, Transparent policies, comfortable work environment"
Senior Manager,Vijayawada,,Retail & B2C Sales Department,4 Jan 2019,5.0,4.0,4.0,4.0,5.0,5.0,5.0,Grooming,"The company is largest group & this plant established near my home. Our company is market reliable ,high quality products and has a global clients base."
Quality Engineer,Alwar,,Production & Manufacturing Department,8 Jan 2020,5.0,4.0,4.0,4.0,4.0,3.0,2.0,"Compensation is decent,but growth is slow. Manager do not value an individual unique stranghs , which is I have to take back my suggestion most of time",
Apprentice Leader,Mia Alwar Rajasthan,Full Time,,9 Feb 2019,3.0,3.0,4.0,3.0,2.0,4.0,3.0,Onrole staff,Apprentice tranee not done parmanent /onrole
Assistant Manager,Bhubaneswar,Full Time,Enterprise & B2B Sales Department,1 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Excellent Organization to work with, Learning and Increaments are Excellent. Mild Sales Pressure, 18 days touring. Sales guys will enjoy here !!",Delayed Promotions.
Sales Executive,Hyderabad,,Marketing Department,7 Dec 2018,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Work environment and career growth,Salary
Fire  Safety Supervisor,Haridwar,,,0 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good,Timely salary and expense 5 days working and flexibilty of work
Research Development Engineer,Faridabad,,Pharmaceutical & Biotechnology Department,5 May 2019,1.0,4.0,1.0,2.0,4.0,1.0,1.0,Working culture,I like my company R@D for next generation of life. Good team working habits and punctuality. And provide on job trainings.
