Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
,,,,,,5.0,5.0,3.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Sales Executive,Ghaziabad,Full Time,Retail & B2C Sales Department,5 Oct 2018,5.0,5.0,4.0,1.0,3.0,5.0,1.0,"I like culture, environment, seniour behaviour good",Incrementation
Sales Supervisor,Chennai,Full Time,,2 Sep 2022,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Excellent work atmosphere,Nothing to mention
CNC Turret Punch Press Machine Programmer,,,,4 Mar 2019,4.0,5.0,4.0,4.0,5.0,4.0,4.0,Overall good,Good
Cnc Programmer,Patna,,Pharmaceutical & Biotechnology Department,1 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Usha polytubes is very good company for employee.,Nothing
Asst Manager,Hyderabad,,,1 Dec 2018,4.0,4.0,4.0,3.0,4.0,3.0,3.0,Happy,Good
Sales Executive,Jalandhar,,Enterprise & B2B Sales Department,1 Feb 2019,5.0,5.0,5.0,4.0,4.0,5.0,4.0,In usha nternational good career growth good working environment,Don't any things dislike in usha international
Regional Manager-sales,Kolkata,,Retail & B2C Sales Department,9 Jan 2019,2.0,2.0,2.0,2.0,1.0,1.0,1.0,Teammates,Work culture
Service Supervisor,Gurugram,,CSR & Sustainability Department,7 Nov 2020,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Good environment,Not provided cab facilities for junior associates
DEMONSTATER,Jalandher,,CFC Department,0 Dec 2018,5.0,5.0,4.0,5.0,5.0,5.0,4.0,over all best is every thing,nothing
Assistant Sales Manager,Assam,,BD / Pre Sales Department,6 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good company with good culture.,Nothing.
Sales,Delhi,,,5 Nov 2018,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Good company,No
Showroom Officer,Indore,,Retail & B2C Sales Department,6 Oct 2018,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Company policies,company politics
Sales Executive,Lucknow,,,7 Jun 2018,4.0,3.0,4.0,3.0,4.0,5.0,4.0,USHA is a powerful brand name so everyone knows about this comp.,"In the market their is no competitor of USHA, USHA fight between the USHA."
Deputy Manager (West)- Learning And Development,Mumbai,,Human Resource Department,7 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Work culture and  transparency in every transaction, career growth prospects and innovative approach, Office infrastructure.",employee retention program needs to be in place
Rural Sales Executive,Lucknow,,,1 Mar 2019,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Working style,Nothing to say.....
Senior Rural Business Officer,Ghaziyabad,,Sales Department,9 Oct 2018,4.0,4.0,5.0,5.0,4.0,5.0,4.0,Over all i like it usha company culture. Like a family,No
Sales Executive,Hyderabad,,Retail & B2C Sales Department,0 May 2018,5.0,4.0,4.0,3.0,5.0,5.0,5.0,Usha international pvt Ltd... Is tha big company ...I'm the part of the company.......,Compensation is decent..... Growth is Average....... The work pressure is Normal......
Senior Manager,Gurgaon,,Bu Department,0 Oct 2018,4.0,4.0,2.0,5.0,4.0,4.0,2.0,"Job security, work life balance, training","Learning, career growth"
Production Trainer,Patan,,Marketing Department,9 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3 years,4year
Demonstrator,Kolkata,,Applience Department,0 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,4.0,I injoy my job,"Compensation is decent, but growth is slow"
Sales Manager,Mumbai,Full Time,,7 Aug 2018,4.0,4.0,5.0,4.0,5.0,4.0,3.0,Freedom & secured,nothing
Long Arm Sales Personnel,Pune,Full Time,BD / Pre Sales Department,5 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good company.,Not dislike
Sr.RBO,Mumbai,,Marketing Department,8 Sep 2018,3.0,2.0,3.0,2.0,4.0,3.0,2.0,I liked good environment and boss supportive nature not every one.,"Career growth is very slow and specially TA/DA was very low compare that others company.
Increment not up to the mark."
Sales Executive,Gurgaon,,Marketing Department,8 Nov 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Learning much better than other company,Salery not satisfied
Sales Officer,Kolkata,,BD / Pre Sales Department,0 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,No Puja Bronas
"REACH TEAM,MARKETING",Tamilnadu,,Account Department,7 Dec 2018,5.0,2.0,4.0,2.0,2.0,5.0,2.0,It is one of the oldest Indian Brand and somehow having old company culture. An employee can feel job security and brand is well known.,Salaries are low
Marketing Manager,Jalandhar,,Marketing Department,3 May 2018,4.0,5.0,4.0,3.0,4.0,3.0,4.0,Team work,Politics
Manager,Pune,,Procurement & Purchase Department,0 Sep 2018,4.0,3.0,4.0,3.0,3.0,3.0,3.0,Usha is a very good company no doubt but there is some people spoiled the enviroment ..,There is no carrier growth facility because who buttering to the manager he/she will be get promote and Agent are working there as meachine not a employee ..there is no privecy to open the truth .
Customer Service Associate,Gurgaon,,,1 Feb 2018,4.0,3.0,3.0,3.0,5.0,3.0,2.0,,
Data Entry Operator,,,,0 Jan 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Seles Officer,,Full Time,,2 Nov 2019,5.0,4.0,4.0,5.0,5.0,4.0,4.0,My dreams,No
Finance - Accounts Officer,Hyderabad,,Accounting & Taxation Department,9 Dec 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,work Satisfaction,nil
Treasury Officer,Gurgaon/Gurugram,,,0 Jan 2022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,"HR People Know their Work Very well, Senior Accounts are hot headed","Hot Headed people, Don,t know their work Too"
Deputy Manager/ Ratified Safety Officer,,,Community Health & Safety Department,0 May 2018,4.0,5.0,1.0,3.0,4.0,2.0,4.0,it is the good company,NOT
Senior Account Officer,MUMBAI,,Accounting & Taxation Department,3 Aug 2018,5.0,5.0,1.0,3.0,4.0,2.0,4.0,Woking criteria very honest,No dislike
,,,,0 Apr 2019,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Its a overall a good experience with Such unanimous  Company like Usha a great work Atmosohere and Best team mates..,No Much about dislike just a travelling from home to office journey.
Supervisor,Hyderabad,,Appliances Department,4 Mar 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,The company is ready to adopt innovation and readily open for latest technology .,Compensation is decent but growth is slow
In Shop Promoter,Gurgaom,,Enterprise & B2B Sales Department,1 Mar 2019,5.0,3.0,4.0,4.0,4.0,4.0,3.0,I would like to say thanks for that opportunity from usha international ltd.Working culture was awesome.....i,Promotion
Territory Manager,Mumbai,,Retail & B2C Sales Department,7 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sr.sales Executive,Gurgaon,,,5 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,3.0,5.0,4.0,3.0,,
,,,,,,4.0,4.0,5.0,5.0,5.0,3.0,,
Sewing School  Teacher.,Mysore,,Subject / Specialization Teacher Department,0 Aug 2018,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Commitment and company is good,Nothing
Team Leader,Patna,,Enterprise & B2B Sales Department,0 Mar 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"very much difference between offroll and payroll.No appraisal on time,no job security,so much politics from higher level",buttering
Counter Sales Executive,,,,5 Oct 2018,4.0,4.0,4.0,5.0,5.0,5.0,3.0,it was amazing Experience I very enjoy is usha 3 years.,Nothing
Sales Executive,Srinagar,,Retail & B2C Sales Department,7 Dec 2018,5.0,4.0,4.0,5.0,5.0,5.0,3.0,"Usha is providing training programme,  job security, good environment for doing work etc.",No.
Mis Executive,Delhi,,,1 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Brand name only,"No work life balance. Management was very arrogant and rude. Always point out your week point, never appreciate you. Treats like prisoners."
Senior Sales Officer,Gurgaon,,Enterprise & B2B Sales Department,0 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I got opportunities to work with Usha international Ltd and my seniors help me learning and marketing expertise.,Compensation is not to good.
Customer Service Associate,Gurgaon/Gurugram,,,7 Jan 2022,3.0,4.0,4.0,3.0,5.0,4.0,5.0,Takes initiative as per the market trend.,Internal process is quite slow.
Territory Manager,Gurgaon,,Enterprise & B2B Sales Department,6 Mar 2018,5.0,5.0,5.0,3.0,4.0,4.0,5.0,"Yas, lick so much my work & job also, but curntly  I have married so    
I cont counting....",Nathing
Deputy Manager Sales,NEW DELHI,,,0 Sep 2019,4.0,1.0,3.0,4.0,4.0,2.0,3.0,,
Sewing Inspector,Ahmedabad,,,7 Jan 2019,4.0,5.0,5.0,4.0,4.0,5.0,4.0,,
,,,,,,5.0,4.0,5.0,4.0,4.0,5.0,,
,,,,,,4.0,5.0,4.0,5.0,5.0,4.0,,
Territory Sales Manager,Lucknow,Full Time,Enterprise & B2B Sales Department,9 Aug 2018,4.0,4.0,3.0,4.0,5.0,4.0,3.0,Job security,Irrational boss
Deputy Manager-General Administration,NEW DELHI,Full Time,Marketing - Administration Department,2 Mar 2019,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Office infrastructure is nice.,"Politics, no work life balance, The management doesn't care about employees, chairman shouts at everyone, throws stuff, screams at women folks as well (irrespective of the fact they might be pregnant). People are hired and fired at his discretion. No job security, attrition rate is the lowest in the company. No vendor wants to work with them as the chairman keeps firing vendors too and screams."
Electrician,Patna,Full Time,Gaya  Department,6 Oct 2018,4.0,4.0,4.0,3.0,3.0,4.0,4.0,"One site engineer 
14700",One site engineer
Godown Assistant,"Jaipur, Rajasthan",Full Time,Back Office Department,9 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very nice and beautiful atmosphere for working and halping sthaf,Nothing
Electrician,Hyderabad/Secunderabad,,,5 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Teammates are supportive and the management is transparent. There is a huge cafeteria.,Salary is decent but career growth is slow. There is a bond of 2 years before which you cannot resign. On the job training is not given to new joinees.
Manager,Delhi NCR,,Procurement & Purchase Department,0 Feb 2019,5.0,5.0,5.0,3.0,5.0,5.0,3.0,good,salary
Supervisor,Hyderabad,,Satar winding Department,2 Sep 2018,3.0,2.0,4.0,3.0,3.0,3.0,5.0,I am like works,Salary
Sales Executive,"Jaipur, Rajasthan",,Marketing Department,4 Feb 2023,3.0,3.0,3.0,3.0,3.0,1.0,1.0,Good product,Seniors behaviour
Territory Executive,Jaipur,,,1 Mar 2019,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Good work environment,Good company and job security
Lasm,Lucknow,,,9 Jul 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Excellent,Excellent
Territory Manager,Ahmedabad,Full Time,Enterprise & B2B Sales Department,2 May 2018,4.0,4.0,5.0,2.0,4.0,5.0,2.0,Hii good job in Usha international ltd,Hiii
Area Manager,,,Marketing Department,9 May 2018,4.0,4.0,3.0,3.0,3.0,2.0,3.0,Everything is good it's an employee oriented company,Nothing
Senior Officer,Chandigarh,,Production & Manufacturing Department,4 Jul 2019,4.0,4.0,3.0,3.0,3.0,2.0,3.0,Work,Hindi
Electrician,Gridih,,Aadhar work Department,5 Oct 2018,5.0,5.0,3.0,4.0,5.0,4.0,5.0,Good working environment,Unprofessional senior boss
Deputy Manager,Gurgaon,,Accounting & Taxation Department,5 Jul 2018,2.0,4.0,4.0,5.0,4.0,4.0,4.0,Perfectly employees can leave on time &  no work pressure & it like govt organization,Less salary increments for employees below manager but above manager can enjoy like anything with all the facilities
Deputy Manager,"Balanagar, Hyderabad",,Engineering Department,1 Dec 2017,2.0,2.0,1.0,3.0,3.0,3.0,2.0,Career growth,Coordination of manager's is not so good...
Lasm,New Delhi,,,7 Mar 2018,4.0,3.0,4.0,1.0,5.0,1.0,1.0,Innovation,Work environment
Lasm,,,Corporate Communication Department,4 May 2018,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,
Senior Territory Manager,Cuttack,,BD / Pre Sales Department,7 Aug 2018,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,
Rural Business Officer,Ghaziabad,,BD / Pre Sales Department,5 Nov 2018,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,
,,,,,,1.0,4.0,4.0,2.0,3.0,1.0,,
,,,,,,4.0,5.0,4.0,3.0,5.0,5.0,,
,,,,,,4.0,5.0,4.0,3.0,5.0,5.0,,
Deputy Regional Manager,Delhi,Full Time,,1 Aug 2017,5.0,4.0,5.0,4.0,4.0,5.0,4.0,Good learning and invigorating work culture to achieve the designed goals and move ahead along with the growth of the company for better gains with multifacted market dynamics. More working independence motivates you to attain better self confidence.,More motivation and retention attitude is required to keep the Team motivated in strengthening the ladders of success and achievement.
Territory Manager,,Full Time,Enterprise & B2B Sales Department,1 Feb 2019,3.0,3.0,3.0,3.0,3.0,4.0,3.0,"I love the fact that i am a part of a team that markets reliable,high-quality products and has a global client base",compensation and growth is slow
Senior Territory Manager,Chandigarh,,Marketing Department,0 Oct 2018,4.0,4.0,5.0,3.0,4.0,4.0,3.0,It's a Great to have work with usha international. Office management staff is too good.,There is something but not to say.
Field Service Engineer,Hajipur,,Electrical Department,0 Nov 2018,1.0,1.0,3.0,1.0,1.0,5.0,1.0,"Nothing here to work ...waste of time and no career growth ,no training and worst management.",All ..things
Lasm,Jabalpur,,,3 Mar 2018,5.0,1.0,3.0,1.0,1.0,5.0,1.0,Training is very good at Usha,Work life balance
Rural Sales Executive,,,Enterprise & B2B Sales Department,2 Jul 2019,4.0,4.0,5.0,5.0,5.0,3.0,1.0,Every thing is Ok,Salary structure is not enough for at market reputation
Senior Engineer,Hyderabad,,,9 Feb 2018,1.0,4.0,5.0,4.0,4.0,5.0,3.0,"Environment, worklife","Politics, salary and there is no career growth due to politics"
Assistant Manager,Delhi,,,5 Mar 2018,4.0,4.0,5.0,4.0,4.0,5.0,3.0,,
Area Sales Manager,Allahabad,,Enterprise & B2B Sales Department,4 Mar 2018,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,
Senior Officer,Nagpur,,Production & Manufacturing Department,2 Apr 2018,4.0,3.0,5.0,4.0,4.0,3.0,3.0,,
,,,,,,3.0,4.0,3.0,3.0,4.0,2.0,,
,,,,,,4.0,5.0,3.0,4.0,4.0,2.0,,
Sr. Manager Safety,Kolkata,Full Time,Construction Engineering Department,6 May 2018,4.0,5.0,4.0,4.0,5.0,4.0,3.0,Job Stability,Nothing
Senior Sales Manager,Raipur,Full Time,Marketing Department,9 Apr 2018,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Good working place. Innovative place and latest technology are adopt,I like usha international ltd because it is a good company& very old company
Sales Executive,Ghaziabad Dso,,Marketing Department,7 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I dislike this company because employee growth is very slow,Infrastucture
Sales Manager,Ahmedabad,,Enterprise & B2B Sales Department,5 May 2018,4.0,5.0,4.0,3.0,5.0,5.0,3.0,"The co is good in all the espects but only one dept is worst that is tiswa 
So i suggest u not to join any time",Legacy brand
Asst. Teritorry Manager,Bhubaneswar,,Ewp Department,4 Dec 2018,3.0,2.0,3.0,2.0,4.0,4.0,4.0,"Management, Spineless HR, 0 Policies, feudal work environment, no modern approach to business",Management is good team working
Marketing Manager,Gurgaon/Gurugram,,Marketing Department,0 Mar 2023,1.0,2.0,3.0,2.0,4.0,4.0,4.0,Innovative is not good,Goodwill is good but parmosen is poor
Rural Sales Executive,Bangalore,,Accounting & Taxation Department,6 Feb 2018,5.0,2.0,1.0,1.0,1.0,1.0,1.0,Ok,Company's work life atyle style
Team Leader Quality,Bhopal,,Marketing Department,5 Jan 2019,4.0,3.0,4.0,3.0,2.0,4.0,3.0,Not satisfaction salary growrh,Company has well structured and written policies and system in place for all the things. Employee friendly
Sales Executive,Gujarat,,,1 May 2018,5.0,4.0,3.0,3.0,2.0,3.0,1.0,Pseudo intellectuals,
Manager - Csr,Ghaziabad,,Administration Department,6 Jan 2018,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,
,,,,,,5.0,5.0,2.0,5.0,4.0,2.0,,
Accounts & Commercial Executive,Nagpur,Full Time,Accounting & Taxation Department,3 Aug 2018,5.0,4.0,4.0,3.0,5.0,5.0,4.0,"The Usha international job culture is very nice. As an ex-empoyee, I am satisfied with the team support, training and other facilities.","As per my experience, there is nothing to point out. Everything thing is fine."
Service Associate,Gurgaon,,Finance Department,3 May 2018,5.0,4.0,4.0,3.0,5.0,5.0,4.0,Below average performance in comparison to other company.,Communication gap
Lasm,Patna,,,0 Mar 2018,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Politics,Best learning school
Long Arm Sales Manager,Lucknow,,,2 Aug 2018,5.0,1.0,1.0,1.0,3.0,1.0,1.0,Nothing,Overall a good company
Assistant Sales Manager,Ghaziabad,,BD / Pre Sales Department,1 May 2018,5.0,3.0,3.0,1.0,5.0,1.0,2.0,No,Role is permanent
Warehouse Manager,Guwahati,,,4 May 2018,4.0,5.0,5.0,3.0,5.0,5.0,5.0,No growth and further learning....,
Senior  Commercial Executive,Hyderabad,,IT Consulting Department,5 Mar 2018,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,
LASM(Local Area Sales Marketing),Muzzafarpur,,Marketing Department,0 Feb 2019,5.0,4.0,3.0,3.0,4.0,3.0,3.0,,
Long Arm Sales Person,,,,7 Jul 2018,2.0,4.0,5.0,3.0,4.0,5.0,3.0,,
Rural Sales Executive,Kolkata,,Corporate Communication Department,4 Apr 2020,5.0,4.0,2.0,3.0,3.0,2.0,1.0,,
,,,,,,4.0,2.0,3.0,3.0,2.0,1.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Team Leader,Virar Maharashtra,Full Time,Sales Department,2 Apr 2018,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Good work sales,Time probalam
Senior Sales Manager,Jaipur,Full Time,BD / Pre Sales Department,9 Mar 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Job security,Compensation
On Saed Engineer,Muzaffarpur,Full Time,Home appliances  Department,5 Sep 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good organisation secured job,Nothing
Sr Accounts Officer 10 Year Exp SAP End User,Chennai,,Accounting & Taxation Department,3 Aug 2018,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Working with USHA,No
Senior Territory Manager,Bareilly,,Enterprise & B2B Sales Department,1 May 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Good to work,Slow carrier growth
Senior Showroom Manager,Jalandhar,,Audit & Control Department,1 May 2022,5.0,4.0,5.0,4.0,4.0,4.0,3.0,Usha company is the best company,Salary
Sales Officer,Agra,,Enterprise & B2B Sales Department,5 Sep 2018,4.0,5.0,5.0,5.0,5.0,5.0,4.0,I like work with usha company,Nothing
Executive Production,Hyderabad/Secunderabad,,,8 Apr 2022,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Preasser job,Bad
L.a.s.m,Jalandhar,,,3 Mar 2018,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,
Promoter,Hyderabad,,Department Department,9 Dec 2021,4.0,5.0,3.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,4.0,4.0,4.0,2.0,3.0,3.0,,
Sales Executive,Ahmedabad,,,0 Dec 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Yes i like...,Nothing.......
Assistant Manager,"Gurugram, Haryana",,,7 Mar 2018,4.0,3.0,3.0,5.0,5.0,5.0,4.0,Company Culture,Skill development or Training
Team Leader,Gurgaon,,,2 May 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Yes,Like
Service Manager,Bihar,,"Operations, Maintenance & Support Department",0 Oct 2018,3.0,1.0,3.0,3.0,1.0,1.0,1.0,Company Good but internal behavior/politics are verry duty.,Any time some technical issue
Territory Manager,New Delhi,,BD / Pre Sales Department,5 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Nil
Deputy Regional Manager,Jalandhar,,Enterprise & B2B Sales Department,4 Aug 2018,5.0,3.0,5.0,4.0,4.0,5.0,4.0,Yes,nothing
U J Pramoter,Ghaziabad,,Marketing Department,5 Mar 2018,5.0,3.0,5.0,4.0,4.0,5.0,4.0,you will no growth expected here less salary old man staff is in company,Knowledge about electrical items and know that product features
Rural Sales Executive,Mumbai,,Marketing Department,1 Apr 2018,4.0,4.0,5.0,4.0,5.0,5.0,5.0,Not growing opportunity,"Good team work, training and development, new product launch, good market share. I worked about 29 years and I got 7 promotion within this period. Work atmosphere is very good"
INSHOP PROMOTER,Madurai,,Retail sales Department,4 Mar 2018,4.0,3.0,4.0,2.0,3.0,2.0,1.0,Nothing,
Assistant Manager,Kolkata,,Procurement & Purchase Department,5 Nov 2019,5.0,4.0,4.0,4.0,4.0,4.0,2.0,,
,,,,,,2.0,5.0,2.0,3.0,3.0,4.0,,
Mechanical Maintenance Engineer,Hyderabad,,,9 Feb 2018,4.0,3.0,3.0,1.0,1.0,1.0,1.0,Nice place to work for starting stage,No benefits employees
Service Center Manager,Falakata,,Software Development Department,4 Feb 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's totally excellent  Job,It's helpful
Deputy Manager Production,Hyderabad,,Construction / Manufacturing Department,0 Mar 2018,1.0,1.0,1.0,1.0,5.0,1.0,1.0,Out Punch timings are accurate,Internal worst politics
Sr.mgr,Cuttack,,Voice / Blended Department,2 Feb 2018,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Satisfactory,14544
Product Demonstrator And Sales Counter,Delhi,,Cfc Department,4 Apr 2018,5.0,4.0,4.0,3.0,2.0,3.0,1.0,14544,"worklife balance, work time"
Senior Manager,Gurgaon,,,8 Feb 2018,4.0,5.0,2.0,5.0,1.0,3.0,2.0,job security,very bad not do with this company
Lasm,Gurugram,,,6 Jun 2021,1.0,2.0,1.0,1.0,1.0,1.0,1.0,very bad,Very good company for Learning & also have a good place for achievers.
Executive Sales & Marketing,,,,1 Jan 2019,5.0,4.0,4.0,4.0,5.0,4.0,3.0,There is no reason for dislike.,
Territory Manager,ERNAKULAM,,,2 Jun 2018,4.0,4.0,4.0,4.0,5.0,4.0,3.0,,
Territory Manager,Kolkata,,Enterprise & B2B Sales Department,9 Sep 2017,5.0,5.0,3.0,3.0,5.0,5.0,3.0,,
,,,,,,5.0,3.0,3.0,5.0,5.0,3.0,,
,,,,,,4.0,5.0,3.0,3.0,4.0,3.0,,
Assistant Commercial Executive,Delhi,,Procurement & Purchase Department,8 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"training, working environment, culture,",no any
Senior Territory Manager,Bangalore,,BD / Pre Sales Department,3 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Usha is a very good Organisation.  Familiar company and systematic Company.,Nothing Everything is Excellent.
Regional Manager - E-commerce-sales,,,Merchandising & Planning Department,4 Dec 2018,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Great organisation to work with,Nothing
Territory Executive,Navi Mumbai,,,1 Jan 2018,5.0,1.0,1.0,2.0,1.0,1.0,1.0,No,No
Asst Regional Manager,Indore,,BD / Pre Sales Department,0 Mar 2018,3.0,1.0,1.0,2.0,1.0,1.0,1.0,USHA IS BIG BRAND AND VERY BIG POPULAR COMPANY IN TRADE MARKET SO I AM VERY SATISFY WITH THIS COMPANY.,NOT CAREER SECURITY IN FUTURE
Sales Executive,Jaipur,,Retail & B2C Sales Department,4 Dec 2017,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Handling all India assignment.,Their understanding level about retai chain business
Senior Territory Manager,GHAZIABAD,,BD / Pre Sales Department,2 Sep 2017,4.0,2.0,3.0,3.0,1.0,3.0,4.0,Nothing,Everything is a dislike here
NSM- REGIONAL RETAIL,Gurgon,,Regional Retail Department,7 Aug 2018,3.0,5.0,3.0,2.0,5.0,5.0,2.0,,
Sales Officer,,,,1 Nov 2018,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,
Manager,Hyderabad,,Procurement & Purchase Department,3 Dec 2017,1.0,4.0,2.0,3.0,3.0,3.0,2.0,,
,,,,,,5.0,5.0,5.0,4.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,4.0,5.0,5.0,,
,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,
Graduate,,Full Time,,9 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Culture of mentorship, its like one big family.",No defined career growth path. Very dependent on personal recommendations.
Senior Territory Manager,Ghaziabad,Full Time,BD / Pre Sales Department,4 May 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,JOB SECURITY AND WORK LIFE BALANCE,SALARY/APPRAISAL
Accounts Officer,"SECTOR-32, GURGAON, HARYANA",Full Time,Accounting & Taxation Department,4 Feb 2018,5.0,3.0,3.0,2.0,4.0,4.0,2.0,"System oriented company as I wanted.
You could be disciplined with doing job in system oriented company.","Some where we fight the systems,because the systems are not compalsary for all the divisions,its internal process."
Asst. Sales Manager,Bhopal,,BD / Pre Sales Department,8 Aug 2017,3.0,4.0,4.0,3.0,5.0,4.0,4.0,I am enhancing my communication skills by interacting with different types of clients.,The Salary and benefits are the lowest
Client Relationship Manager,Jaipur,,,8 Aug 2017,4.0,3.0,4.0,5.0,3.0,4.0,3.0,The company has a good adaptable in technology good growth in personal development like skills attitude communication skills.,
Sr Rural Business Officer,,,Enterprise & B2B Sales Department,8 Sep 2018,5.0,4.0,5.0,2.0,4.0,3.0,2.0,,
Data Entry Operator,,,,5 Feb 2019,5.0,1.0,2.0,5.0,4.0,3.0,2.0,,
Sales Executive,Pune,,BD / Pre Sales Department,2 May 2018,4.0,1.0,2.0,5.0,4.0,3.0,2.0,,
Assistant Manager - Pumps,Hyderabad,,Engineering Department,7 Jan 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,
Hr Coordinator,Chennai,,,8 Mar 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,4.0,3.0,3.0,4.0,2.0,,
,,,,,,5.0,4.0,3.0,3.0,4.0,2.0,,
,,,,,,4.0,4.0,4.0,4.0,5.0,4.0,,
,,,,,,4.0,5.0,4.0,4.0,4.0,5.0,,
,,,,,,4.0,5.0,4.0,4.0,4.0,5.0,,
Account Assistant,Cuttack,Full Time,Accounting & Taxation Department,8 Aug 2017,3.0,4.0,2.0,3.0,3.0,5.0,3.0,"I mostly like the environment here, everyone is very friendly in nature, no burden of work, a well cultured company.",Out dated office premises & Equipment. Slow learning process.
Functional And Technician,Khammam,Full Time,Promoter  Department,5 May 2019,2.0,2.0,3.0,1.0,1.0,2.0,1.0,"Yes, I do     
Usha Electronics is best company to do work and learn",Career growth opportunities less and my work location not suitable for me
Rural Sales Executive,Ghaziabad,,,8 Aug 2017,4.0,5.0,5.0,3.0,4.0,5.0,3.0,COMPANY GOODWILL IS SO BIGGER. RELATIONSSHIP WITH SENIOR IS GREAT. COMPANY CULTURE IS GOOD,"INCENTIVE,INCREMENT ,SERVICE ISSSUE"
Sales Executive,Jaipur,,Enterprise & B2B Sales Department,5 Feb 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's the best company,Not
Commercial Executive,Gurgaon,,,6 Apr 2018,4.0,3.0,4.0,5.0,4.0,4.0,4.0,Good,Overall Good
Territory Executive,Hyderabad,,,9 Mar 2018,3.0,3.0,4.0,5.0,4.0,4.0,4.0,Nice work experience,Salary growth
