Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Mis Coordinator,Kaloor,,Marketing  Department,4 Apr 2019,5.0,5.0,2.0,5.0,5.0,5.0,5.0,No vision in mobility devision,overall very good organisation to work with.
Area Sales Manager,Ghaziabad,,BD / Pre Sales Department,5 May 2018,3.0,5.0,5.0,5.0,2.0,5.0,5.0,Job security.,Company is very good but managent is very Poor
Area Sales Manager,Jaipur,,BD / Pre Sales Department,1 Aug 2018,5.0,4.0,1.0,1.0,5.0,5.0,5.0,Job security in panasonic major concern. Bcz for give the good performancce job security is neccesary,Fine
Branch Trainer,,,,7 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,
Area Sales Manager,Gurgaun,,BD / Pre Sales Department,3 Aug 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sales Executive,Kolkata,,Enterprise & B2B Sales Department,6 Aug 2018,4.0,5.0,5.0,5.0,3.0,3.0,5.0,,
,,,,,,3.0,1.0,2.0,4.0,5.0,4.0,,
,,,,,,4.0,3.0,5.0,,,,,
Commercial Co-ordinator,Bhubaneswar,Full Time,SCM & Logistics Department,4 Sep 2017,5.0,3.0,4.0,4.0,3.0,2.0,2.0,Its a good company,Working culture of branch level is very worst.I have workinf regularly 12-13 hrs yet work not finished due to unthredicals style of managers. Excess manpowers appointing where it not required & where actually require there no vacancy. Branch level promotion is like day dreams. Its very pathetic situation for off role employees bcoz they entered this organization having lot of dreams but after some days all dreams vanished as adjust themselves like a bonded labour....Read More
Data Analyst,Gurgaon,Full Time,Voice / Blended Department,2 Apr 2018,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Excellent work place and company culture environment and worklife balance,Nathing found in one year
Service Engineer,Kollam,Full Time,"Operations, Maintenance & Support Department",7 Jun 2022,3.0,3.0,3.0,2.0,1.0,4.0,2.0,"Not saying as a good place to work and develop our ebility,not bad.i had worked in panasonic franchise where the owner running it for his beneficiary money only,mosf of the customers i had met in period of my work are unsatisfied with the service center.I did my best to improve it.","Salary,increment,not a good work experence."
Trade Marketing Executive,VIJAYAWADA,,Marketing Department,1 Feb 2022,3.0,3.0,2.0,1.0,1.0,1.0,1.0,Good to be part of Panasonic,In my department need to have some work life balance
Sales Promoter,KARNAL,,Retail & B2C Sales Department,1 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I love this company. I am very proud that  I AM PART OF IT.,Nothing
FIS,,,,8 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4 year program,I am doing to workong
Sales Executive,Goralhpur,,Hardware Department,9 Jun 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's good products and easy to sell out.it have good specifications and that make selling Panasonic products easier,The attendance marking..they ask to mark attendance 3 times a day.
Sales Promoter,Vadakara,,Accounting & Taxation Department,0 Mar 2018,4.0,5.0,5.0,4.0,4.0,5.0,4.0,Working place is good.,"Growth and appraisal not good,"
Store Executive,Kolhapur,,,2 Aug 2018,5.0,4.0,4.0,4.0,4.0,4.0,5.0,Waiting for new job,What  I li
Assistant Manager,Jhajjar,,"Operations, Maintenance & Support Department",1 Jul 2018,1.0,3.0,3.0,3.0,2.0,3.0,2.0,,
,,,,,,4.0,1.0,1.0,3.0,3.0,1.0,,
Commercial Coordinator,Ludhiana,,Non Voice Department,5 Aug 2018,5.0,1.0,5.0,1.0,1.0,1.0,1.0,Worst culture.,Behave like slaves.
Visual Merchandiser,Guwahati,,BD / Pre Sales Department,0 Sep 2019,4.0,3.0,4.0,3.0,4.0,4.0,2.0,Seniors behavior and support is very good,Increment is very low and there is leave issue
Area Sales Manager,"Mumbai, Maharashtra, India",,BD / Pre Sales Department,7 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is a huge chance to grow career,I don't deslike anything in this company
Regional Manager Marketing,Bangalore,,,9 May 2018,3.0,2.0,2.0,2.0,1.0,3.0,2.0,Not too fussy about processes,"Appraisal, work life balance, lack of authority"
AM Planning And CS,Gurgaon,,Strategic Management Department,3 Sep 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Work culture and Head support,Politics
Brand Promoter,Lucknow,,Sales Department,7 Oct 2018,3.0,2.0,4.0,3.0,4.0,3.0,4.0,Excellent work area,No comment
Zonel Sales Supervisor,Gwalior,,Marketing Department,1 Jan 2019,5.0,4.0,4.0,3.0,4.0,5.0,4.0,company is good and product is fine but logistics systems is not good,growth is very slow
Sales Officer,GUWAHATI,,Retail & B2C Sales Department,1 Sep 2018,5.0,4.0,4.0,3.0,4.0,5.0,4.0,,
Warehouse Manager,Puzhal Chennai,,SCM & Logistics Department,2 Oct 2018,3.0,4.0,5.0,4.0,4.0,5.0,4.0,,
Branch Service Officer,Thane,,Non Voice Department,2 Jan 2019,1.0,3.0,3.0,2.0,3.0,3.0,3.0,,
,,,,,,2.0,2.0,1.0,1.0,3.0,1.0,,
Tool Room Operator,Gurgaon,,"Operations, Maintenance & Support Department",7 Sep 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,All to good,All to good
Senior Executive,Jhajjer,,Accounting & Taxation Department,8 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No stress,Nothing
Branch Marketing Manager,Ranchi,,Marketing Department,6 Nov 2019,3.0,1.0,2.0,3.0,1.0,1.0,1.0,Hard Work resources,Pathetic Work Culture at Branch Level
FIS ISD,Kolkata,,Retail & B2C Sales Department,9 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Overall Excellent,No one.
Area Sales Manager,Nagpur,,Enterprise & B2B Sales Department,8 Jun 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,Nothing
Ac Technician,Thiruvananthapuram,,Service  Department,5 Feb 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,My dream,I love Panasonic
Sales Executive,Nashik,,BD / Pre Sales Department,7 Oct 2019,4.0,4.0,4.0,4.0,5.0,4.0,3.0,Training and all support,No
Area Sales Manager,Kolkata,,BD / Pre Sales Department,4 Apr 2018,4.0,5.0,5.0,5.0,5.0,4.0,3.0,A very Popular and accepted Brand,The Objective and Work Process is not stable
Area Sales Manager,Durgapur,,BD / Pre Sales Department,0 Mar 2018,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Excellent Organisation to work with. I wish to retire from here,Need to be more aggressive
Sales Executive,Jodhpur,,Sale Department,4 Oct 2019,4.0,5.0,4.0,5.0,5.0,4.0,3.0,Good experience,Growth
Assistant Manager Quality Assurance,Chennai,,Production & Manufacturing Department,6 Nov 2018,5.0,4.0,4.0,4.0,5.0,4.0,4.0,Yes,Nothing
Associate Engineer,Jhajjar (Dadri Toe),,PASI Department,5 Feb 2018,5.0,4.0,4.0,4.0,4.0,5.0,4.0,The company is open to innovation .it adopts latest technology.i love the fact that i am a part of team has a global client base.i also like here good policy.,Growt is slow .work pressure is very high.i fell stress here.
Deputy Manager ( Logistics And Operation),Gurgaon,,Customer Servic Department,8 Aug 2018,5.0,4.0,4.0,4.0,4.0,4.0,5.0,Gud HR polices,Overall a good work place
Sales Executive/officer,Saki Naka,,,1 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Panasonic is a good company,Bad experience mudra pay roll
Sales Executive,Makati City,,Sm appliance center Department,5 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good to sell in market good quality and the result is  customers satisfied any purchase item.and the no.1i like this  brand is to save the mother earth because of new to technology ..,"As of now the management in panasonic is good  for me.because panasonic be on time to go the payroll of the manpower  in local agency.but
the problem is the local agency management,delay most off the time because the salary and incentives late at the payroll time and big tax..fyi may sallary is not high for the high tax.this is my  experience in almost 6 years in this company..i have a more recomendation from my client good customer service but unnoticed to panasonic management in my yearly appraisals
So i decide to work abroad and i want to learn and more skill in others other country .....Read More"
Branch Marketing Manager,,,Marketing Department,2 Apr 2019,3.0,3.0,4.0,3.0,4.0,3.0,3.0,Overall Good company,Working Culture
Sr. Executive,Gurgaon,,SCM & Logistics Department,2 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Night Shift working,
"Assistant Manager Supplier Quality,NPD",Gurgaon,,Quality Department,3 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Quality Engineer,"Jhajjar ,Haryana",,Procurement & Purchase Department,3 Jan 2021,4.0,3.0,5.0,3.0,4.0,4.0,5.0,,
BMC-branch Marketing Coordinator,Gurgaon,,Business Process Quality Department,1 Nov 2018,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,4.0,4.0,2.0,2.0,3.0,3.0,,
,,,,,,4.0,4.0,2.0,2.0,3.0,3.0,,
Assistant General Manager - OD And LnD,,Full Time,HR Operations Department,7 Sep 2018,5.0,5.0,5.0,3.0,5.0,4.0,5.0,Empowerment  to individuals,Compensation
Computer Accountant,Raipur,Full Time,Accounts  Department,3 Oct 2018,5.0,4.0,5.0,3.0,3.0,4.0,3.0,Career  opportunity and training to any required task,No need to disclose
Assistant Manager,Indore,Full Time,,1 Aug 2018,5.0,4.0,5.0,3.0,3.0,4.0,3.0,Lesser stress one can focus and balanced on carrier and personal life,Poor
Sales Executive,,,,0 Jan 2019,3.0,4.0,4.0,5.0,4.0,4.0,5.0,There was no vision in Marketing and sales department. Very week HR . VERY POOR R&D Dept. All over very poor experience.,"Overall good company if you are really want to do work,"
Area Sales Manager,Gurgaon/Gurugram,,,7 Jan 2022,1.0,4.0,3.0,3.0,3.0,4.0,4.0,"Work life balance are missing, due to very high expectations from top management",Culture
National Technical Training Manager,Gurgaon/Gurugram,,Customer Service Department,5 Apr 2022,4.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing as such,Good working environment all facilities available at work. Enjoyed working at Panasonic
Store Keeper,,,,0 Jan 2019,4.0,3.0,5.0,4.0,4.0,4.0,4.0,Nothing you dislike,
Assistant Manager - Sales,Kochi,,,1 Nov 2018,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,
Area Sales Manager,Nagpur,,Enterprise & B2B Sales Department,4 May 2018,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,
Zonal Trainer Mumbai,Mumbai,,,9 Jan 2022,5.0,5.0,5.0,1.0,5.0,5.0,3.0,,
,,,,,,5.0,5.0,1.0,5.0,5.0,3.0,,
,,,,,,5.0,5.0,4.0,4.0,5.0,4.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,
Retail Manager,,Full Time,,6 Mar 2019,5.0,5.0,5.0,5.0,3.0,5.0,3.0,Poor Leadership,Culture
Software Developer,Gurgaon,,Software Development Department,7 Oct 2018,1.0,5.0,5.0,5.0,3.0,5.0,3.0,Good teem mate.,Cerrier growth.
Sales Excutiv,INDORE,,Sales  Department,0 May 2018,4.0,1.0,3.0,1.0,1.0,1.0,1.0,Nothing,HR practicses
Sell Out & Operations Manager,Nagpur,,Mobility Sales Department,0 Oct 2018,2.0,3.0,3.0,3.0,4.0,4.0,4.0,I have got lots of knowlagde regarding logistics. Good experiance..,No
Logistic Coordinator,Dehradun,,,7 Apr 2018,4.0,3.0,1.0,3.0,1.0,1.0,1.0,Yes i like,Benefits n job security
Area Service Incharge,LU,,,2 Oct 2018,5.0,5.0,5.0,1.0,1.0,2.0,2.0,Overall employee friendly,To much Work load ...
Service Engineer,Chennai,,Service  Department,0 Dec 2018,5.0,4.0,5.0,3.0,4.0,4.0,3.0,It's very good about our knowledge,There was not good career growth as a sales executive
Junior Sales Officer,Indore,,Retail & B2C Sales Department,3 Nov 2018,5.0,4.0,5.0,3.0,4.0,4.0,3.0,,
Assistant Manager,,,,4 Aug 2018,4.0,2.0,5.0,2.0,3.0,5.0,4.0,,
Sales Executive,New Delhi,,Administration Department,8 Feb 2019,3.0,5.0,5.0,4.0,5.0,5.0,5.0,,
,,,,,,4.0,4.0,3.0,4.0,4.0,2.0,,
,,,,,,4.0,4.0,3.0,4.0,4.0,2.0,,
,,,,,,2.0,4.0,3.0,1.0,3.0,2.0,,
Sales Executive,Sangli,Full Time,Sales  Department,3 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice experiance,No deslike
Spice Hotspot,Ahemdabad,,Sels Department,7 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice job,Nice job
Sales Manager,Lucknow,,BD / Pre Sales Department,6 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Panasonic is the only organisation which take care of their employee Monetory & Emotionally.Panasonic has establised a Vibrant culture within organisation & working on wellness & engagement programe Branch & Location wise.,Nothing to be dislike about Panasonic as its trust worthy oraganisation
Junior Spare Part Officer,Gurgaon,,Spare parts Department,6 May 2018,5.0,4.0,4.0,4.0,4.0,5.0,4.0,"Working Environment is good
Supporting staff 
Good growing company",Salary
Executive,Gurgaon,,Non Voice Department,5 Mar 2018,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Good people here,Nothing i loving
Executive Assistant,Bangalore,,HR Operations Department,6 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Had a great time while working,",No words
Sales Executive,Dabagardance,,Operations Support Department,6 Mar 2018,3.0,4.0,4.0,3.0,2.0,2.0,2.0,Team work and the knowledge of productivity,No incentive scheme and products quality not satisfied.
Retail Manager,Begumpet,,Enterprise & B2B Sales Department,9 Feb 2018,5.0,5.0,5.0,5.0,2.0,5.0,2.0,Every thing is perfect even company norms also good,No job security
Retail Manager,Pune,,mobile Department,9 Apr 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,worst place to work,cultor
Area Sales Manager,Nagpur,,BD / Pre Sales Department,4 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Branch Service Manager,Chennai,Full Time,Non Voice Department,7 Mar 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Good for learning & development,None
Jr. Sales Officer,Jodhpur,,Enterprise & B2B Sales Department,7 Oct 2018,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Open culture,a good company with nice culture and work ethics
Quality Assurance Engineer,Jhajjar,,,9 Oct 2018,4.0,4.0,4.0,5.0,5.0,5.0,5.0,Panasonic is a good company our team members are also very good,Growth  is very slow
Assistant Manager- After Sales Services,Gurgaon,,,6 May 2018,5.0,3.0,3.0,2.0,4.0,4.0,3.0,Location,No future roadmap
Area Sales Manager,Azamgarh,,BD / Pre Sales Department,1 Jun 2021,5.0,3.0,3.0,2.0,4.0,4.0,3.0,Good company,Salary not issue. Good modules
Sales Executive,Kotdwara,,Sales  Department,7 Mar 2018,3.0,4.0,5.0,4.0,4.0,4.0,3.0,Product quality is very good.,Promotion is poor.
Assistant Manager,Gurgaon,,Construction Engineering Department,7 Aug 2018,1.0,5.0,5.0,5.0,5.0,5.0,5.0,good experience with panasonic company always give a good product and quality smartphone brand .,Nothing
Sales Executive,Chennai,,Sales Department,6 Mar 2018,5.0,3.0,3.0,2.0,3.0,4.0,3.0,,
Junior Sales Officer.,"Kolkata, West Bengal",,Retail & B2C Sales Department,2 Apr 2023,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,
Sales Executive,Delhi NCR,,Retail Sales Department,5 Oct 2020,5.0,3.0,4.0,2.0,4.0,5.0,3.0,,
,,,,,,4.0,4.0,4.0,4.0,5.0,3.0,,
,,,,,,4.0,5.0,4.0,4.0,5.0,5.0,,
Store Keeper,Kuwait,,Ardiya Department,6 Mar 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,I like my company Manegement,All company is having something dislike..but i don't see anything is dislike
Sales Officer,Kolkata,,Corporate Communication Department,1 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,2.0,The best Co to work in all aspects,In my experience growth not happen
Financial Planning Officer,Gurgaon,,Finance Department,6 Mar 2018,4.0,5.0,3.0,2.0,4.0,4.0,3.0,"Teammates, environment and work-life balance.",Salary/appraisal off roll employee policies
Ac Technician,Haldwani-cum-Kathgodam,,Retail Store Operations Department,4 Jul 2018,5.0,4.0,5.0,4.0,5.0,4.0,4.0,360 degree exposure.,Scope for honing specialization limited
Counter Sales Executive,Allahabad,,sales Department,1 Oct 2019,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Good,Culture
Hr Administration Executive,Jajhar,,,8 May 2018,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Hirring  or  any good post,Cco
Product Manager,Gurgaon,,Marketing Department,0 May 2019,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,
Paint Shop Engineer,Chennai,,,3 Feb 2018,4.0,4.0,2.0,3.0,5.0,5.0,2.0,,
State Service Incharge,Raipur,,,3 Jul 2018,5.0,1.0,3.0,3.0,4.0,3.0,2.0,,
National Service Head,Nagpur,,Department  Department,0 May 2018,5.0,4.0,3.0,3.0,5.0,3.0,2.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Sales Promoter,Noida,Full Time,Construction / Manufacturing Department,4 Aug 2018,4.0,4.0,3.0,4.0,1.0,2.0,1.0,Work environment,Job security
Quality Engineer,Jhajjar,,,3 Mar 2018,5.0,4.0,3.0,4.0,4.0,4.0,2.0,Friendly environment,"Location, traveling"
Sr Sales Executive,Tirupathi,,Retail & B2C Sales Department,4 Sep 2018,5.0,5.0,5.0,4.0,4.0,5.0,4.0,Good working,NICE
Sales Executive,Raipur Cg,,Fis Department,4 Aug 2018,4.0,5.0,5.0,4.0,4.0,5.0,4.0,NOT ANY ONE,Great company to work with
Sales Executive,,,Retail & B2C Sales Department,7 Feb 2020,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Nothing,It's a really a nice time for being FIS in Panasonic.
FIS,Raipur,,sales Department,1 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's ok,
Sales And Design Manager- Commerical AC-HVAC,Gurgaon,,Sales Department,6 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
FIS,Kolkata,,Retail Department,8 Jan 2018,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,
Manager Sales,,,BD / Pre Sales Department,6 Oct 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sales Executive,,,Marketing Department,3 Mar 2018,5.0,4.0,5.0,4.0,5.0,3.0,4.0,,
,,,,,,2.0,4.0,3.0,3.0,3.0,4.0,,
,,,,,,2.0,4.0,3.0,3.0,3.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,3.0,,
Branch MIS Coordinator,Patna,,Marketing Department,9 Jun 2020,5.0,2.0,3.0,5.0,2.0,5.0,3.0,"Nothing, just mailed by hr for termination without any prior notice.",Job not secured
Assistant Manager Sales & Marketing,Gurgaon,,,7 Mar 2018,1.0,1.0,1.0,1.0,1.0,3.0,1.0,"Nothing 
Poor management",Poor management
Branch Service Manger  Consumer Durable And Mobile,Raipur,,Services Department,9 Jul 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Excellent,No comment
Professional LED Luminaire Sales,Bangalore,,Sales and marketing Department,8 Oct 2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,Company is good for its quality,Hierarchy management is poor and there is no scope for career growth
Diploma Engineer Trainee,Haridwar,,Engineering Department,9 May 2018,1.0,3.0,4.0,4.0,3.0,5.0,3.0,"Good atmosphere in a company. 
Good opportunity learning or GROWTH.",The work pressure are not equal to all persons .
Business Manager,NO,,BD / Pre Sales Department,1 Apr 2022,1.0,2.0,1.0,2.0,1.0,1.0,1.0,Nothing,Overall company culture.
Logistics And Material Control Executive,Jhajjar,,Logistics Department,9 Dec 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All above as discribe as excellent.,Location is far away from NCR. (Remote area)
Sales Team Leader,Kolkata,,,1 Jun 2019,5.0,3.0,5.0,4.0,5.0,5.0,4.0,Awesome innovation and readily adopts latest technology.,Compensation is good but growth is slow.
Store Manager,Jodhpur,,Enterprise & B2B Sales Department,3 May 2018,4.0,4.0,5.0,4.0,4.0,5.0,2.0,Product,People
Sr.executive,Gurgaon,,Enterprise & B2B Sales Department,4 May 2018,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,
,,,,,,4.0,4.0,4.0,4.0,5.0,4.0,,
Air Condition Technician,,,,8 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Very nice all staff
Sales Executive,Punjab,,Sales Support & Operations Department,9 Jun 2022,4.0,4.0,4.0,3.0,3.0,4.0,4.0,I worked with Panasonic 1.5years I got good satisfaction from company side .all the Senior were very good they were supported and motivated to me every difficult time .I got the good experience to Panasonic company,There were some problem like as leave issue they did not provide the leave easily .in critical situation
Brand Associate,Delhi,,,8 Aug 2017,5.0,3.0,3.0,3.0,2.0,4.0,3.0,Worst possible work culture,"Work culture, Growth"
Branch Marketing Manager,Raipur,,Marketing Department,3 Oct 2018,2.0,1.0,2.0,2.0,1.0,1.0,1.0,Yes iike,It is good but not a lifetime job for securing the family needs
1 Year Experiance In Panasonic Service Center,Chennai,,,8 Oct 2019,4.0,2.0,3.0,3.0,2.0,3.0,2.0,Totali disgusted,This company depend on personal relysonsip not on word work
Assistant Quality Junior Engineer,Gurgaon,,Production & Manufacturing Department,3 Aug 2018,3.0,5.0,1.0,1.0,1.0,1.0,1.0,18000,Innovation
Nokri,Kundli,,Superwijer Department,5 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Only dislike,Poor work culture
Deputy Manager,Ludhiana,,Sales Department,3 Aug 2018,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Good team work. Good environment.,Nothing
Tool & Die Maker,Ambattur,,,3 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Shift Incharge,Jhajjar,,Construction Engineering Department,3 May 2018,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,4.0,5.0,5.0,5.0,,
Service Manager,"Indore, Madhya Pradesh",Full Time,,1 Aug 2022,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Nothing nothing,"Work life balance, attrition"
Store Keeper,Chennai,,SCM & Logistics Department,5 Feb 2019,3.0,1.0,4.0,1.0,2.0,4.0,4.0,Work environment,Training & salary
Junior Sales Officer,Ahmedabad,,,1 Mar 2018,4.0,4.0,5.0,5.0,3.0,3.0,4.0,Excellent,Panasonic
Sales Promoter,Kashmir,,,6 Aug 2018,3.0,3.0,5.0,3.0,5.0,4.0,1.0,Getting salry on time,Pressure
Promoter,Ghaziabad,,Promoter Department,6 Feb 2018,3.0,2.0,3.0,3.0,1.0,3.0,1.0,No  growth,No job security
Production Operator,Jhajjar,,,0 Feb 2018,5.0,4.0,5.0,5.0,4.0,5.0,3.0,"Job security, good salary,work environment",In
Sales Promoter,Bangalore,,Retail & B2C Sales Department,4 Dec 2017,5.0,5.0,5.0,4.0,5.0,4.0,4.0,Best Company Satisfied with Work,Nothing
Branch Marketing Manager,Patna,,Marketing Department,3 Apr 2018,3.0,2.0,4.0,3.0,3.0,4.0,3.0,So so,Job security
"Section Head-Senior Manager Strategy, Marketing And Planning",Gurgaon,,Business Intelligence Department,3 Apr 2022,3.0,4.0,3.0,3.0,3.0,3.0,2.0,it's brand image and Japanese business ethics,Some time not managed well locally
Promoter,Ghaziabad,,Sales Promotion Department,9 Feb 2022,5.0,5.0,5.0,5.0,3.0,5.0,4.0,Good,Smart phone not well condition
"Service Engineer, Service Field Engineer",Kanpur,Full Time,"Operations, Maintenance & Support Department",5 Mar 2018,5.0,4.0,4.0,5.0,5.0,4.0,5.0,Good training,Refrigeration and air conditioning
Merchandiser,New Delhi,,Visual Merchandise Department,6 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Training salary $ incentive on time and good management system,Appraisal system is not satisfy
Sales Manager,Gurgaon,,Accounting & Taxation Department,0 Aug 2017,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Good job,Good job
Quality Controller,Gurgaon Haryana,,Qulitey controller Department,5 Feb 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Wonderful,No
Seles Executive,Mumbai,,Retail & B2C Sales Department,6 Sep 2018,3.0,2.0,3.0,3.0,4.0,4.0,2.0,I would like to work with my Panasonic team leader Abdul Muqeet sir 😍😍,They don't do salary increment properly
Counter Sales Executive,Hyderabad,,,5 Jun 2018,5.0,5.0,5.0,3.0,4.0,4.0,4.0,,
Customer Service Executive,,,,5 Apr 2019,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,
Area Sales Manager,,,BD / Pre Sales Department,0 Aug 2018,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,
Fis,Chandigarh,,HR Operations Department,9 Apr 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sr Sale Representative,New Delhi,,Marketing Department,5 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,4.0,4.0,5.0,5.0,5.0,,
,,,,,,3.0,4.0,4.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,4.0,4.0,5.0,3.0,,
,,,,,,4.0,5.0,4.0,4.0,5.0,3.0,,
Hazaribagh,Hazaribagh,Full Time,panasonic care Department,3 Nov 2017,5.0,4.0,5.0,4.0,3.0,4.0,5.0,about earnnig money,Very High Range Of Parts (Costing)
Fis,Delhi,,department Department,1 Oct 2019,5.0,4.0,5.0,5.0,4.0,5.0,5.0,i like very mucth panasonic job,no comments
Senior Executive Engineer,Gurgaon,,,3 Jun 2019,5.0,4.0,5.0,3.0,5.0,3.0,4.0,The way of working,Atmosphere wasn't good
Junior Sales Executive,Patna,,,3 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is excellent,Nothing
Sales Executive,Mumbai,,Retail & B2C Sales Department,6 Feb 2018,3.0,3.0,4.0,3.0,3.0,2.0,3.0,company is good,"You are permitted to do a different idea- innovation, Gets rewards to that extra work you put in , Overseas Training and good learning and Technical decision based on data base ."
Senior Manager -quality Assurance,Haryana,,Production & Manufacturing Department,2 Mar 2019,5.0,3.0,5.0,4.0,4.0,4.0,5.0,"Work life balance need a careful management concept , high work pressure . Speedy result is the need of hour so extended hours of work, develop an extra skill to get noticed.","In this company there is always Opportunity for Talents,Carrier growth, innovation. Always scope for Overseas training especially Japan ,really no match for it."
Senior Manager   Qa,Jhajjar,,,8 Aug 2017,4.0,4.0,5.0,4.0,4.0,4.0,5.0,"The manufacturing site is far away from NCR, so commutation is a very big concern. Travelling to-fro is almost 2-3 Hours. Work-Life balance is a concern. Many a times your good work gets un-noticed during appraisals.Compensation is also a concern",Absolutely I like Panasonic
Inventory Manager,,,,8 May 2018,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Ni,Service centre
Actechnician,Pune,,Ac technician Department,9 Oct 2019,4.0,4.0,4.0,4.0,5.0,5.0,4.0,Service centre,
Computer Operator,Thane,,Anything  Department,7 Oct 2017,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Kollam,Kollam,,Voice / Blended Department,7 Oct 2018,5.0,5.0,5.0,2.0,3.0,5.0,4.0,Work environment,Salary
Assistant Manager Finance Branch Commercial Head,Kolkata,,Finance Department,2 Apr 2018,2.0,1.0,2.0,3.0,3.0,2.0,2.0,"Very terrible overall, not recommend anybody to join here","Work environment, work life balance"
Asst.manager,Bhoapl,,,9 May 2018,5.0,3.0,4.0,3.0,4.0,3.0,5.0,Everything,Nothing
Regional Sales Officer,New Delhi,,,0 Apr 2018,5.0,3.0,4.0,3.0,4.0,3.0,5.0,All fesility,I am fully satisfied overall
