Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Branch (Finance & Commercial) Head,Jaipur,,Finance Department,0 Aug 2018,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Job securities priblem,Politics
Project Engineer Hvac,Mumbai,,,1 Jan 2019,4.0,3.0,4.0,4.0,5.0,4.0,5.0,team leader,salary
Project Manager,Motihari,,Construction Engineering Department,4 Jan 2019,1.0,4.0,4.0,4.0,4.0,4.0,4.0,Management is good,Salary growth is not good.
Back Office Computer Operator,Jaipur,,,0 Aug 2018,5.0,1.0,2.0,1.0,1.0,2.0,1.0,Work culture is very good.,Getting less holiday.
Technical Maintenance Engineer,Chandigarh,,,3 May 2018,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,
Service Engineer,Ahmedabad,,"Operations, Maintenance & Support Department",8 Sep 2018,5.0,3.0,3.0,2.0,4.0,2.0,3.0,,
,,,,,,4.0,5.0,4.0,4.0,5.0,4.0,,
Technical Sales Engineer,Mumbai,Full Time,Management Consulting Department,1 Oct 2018,4.0,3.0,3.0,3.0,5.0,4.0,3.0,Good work culture,Poor work life balance
Logistics Executive,Navi Mumbai,,SCM & Logistics Department,1 Oct 2019,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Work place,It is a good workplace.
Project Manager (Civil & Structural),Cuttack,,Pro Department,7 Nov 2018,4.0,4.0,4.0,4.0,5.0,5.0,3.0,Carrier growth.,Good working culture
Safety Officer,Bandra Kurla Complex,,HSEO  Department,0 Aug 2018,5.0,5.0,5.0,3.0,4.0,5.0,3.0,Pramotion criteria,This company is overall good
Site Engineer,Jamshedpur,,Construction Engineering Department,5 Mar 2018,4.0,2.0,4.0,2.0,4.0,5.0,4.0,Not anything much,Good work environment and culture. Appraisals are fair and they give good salary.
Voltas,Bhagalpur,,Cool world Department,4 May 2021,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3 years work but salary issue,Learning exp. Was good & customer satisfaction was very well but politics was very high %
Computer Operator,Mumbai,,Back Office Department,9 Feb 2018,4.0,2.0,3.0,3.0,2.0,4.0,2.0,Politics and appraisal,Nothing like
Service Engineer,Faridabad,,"Operations, Maintenance & Support Department",2 Oct 2018,5.0,3.0,5.0,2.0,1.0,2.0,2.0,No security of service engineer,Learning of the skill is average
Electrician,Qatar,,"Operations, Maintenance & Support Department",6 Apr 2019,3.0,3.0,3.0,1.0,2.0,1.0,2.0,they can promote in position but not compensate in salary,It's very big and good company
Computer Operator,Lucknow,,Back Office Department,9 Jul 2018,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Training,
Operations Manager - Customer Care,New Delhi,Full Time,DPC - Customer Care Department,8 Jul 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent company to work,no
Safety Officer,Doha Qatar,Full Time,Construction Engineering Department,9 Dec 2019,4.0,4.0,3.0,4.0,3.0,4.0,4.0,"Talk about good job, training, career growth, salary/appraisal, policy, learning, work environment, work-life balance, etc",Nothing
Mechanical Engineer,BKC,,Construction Engineering Department,8 Sep 2018,4.0,4.0,3.0,4.0,4.0,5.0,4.0,Yes,No
Service Engineer,Jamshedpur,,"Operations, Maintenance & Support Department",7 May 2018,4.0,3.0,4.0,2.0,4.0,3.0,3.0,A brand value,Many things.. lost of counts
Sinior Technologists In Spinning,Kolhapur,,"Operations, Maintenance & Support Department",7 Apr 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Work satisfaction,"Culture,salary structure , growth,fascilities, etc etc"
Design Officer,,,Engineering & Manufacturing Department,6 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Horrible experience. No job security.
Commercial Executive,,,,1 Jan 2019,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Average
Dubai,Al Quoz,,Medical Department,9 Oct 2018,1.0,4.0,2.0,3.0,3.0,4.0,3.0,Awesome experience extremely,Working hours
Senior Electrical Engineer,Agra,,Construction Engineering Department,8 Apr 2018,5.0,4.0,2.0,3.0,3.0,4.0,3.0,,
Mep Supervisor,Cochin,,Construction Engineering Department,8 Sep 2018,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,
,,,,,,2.0,3.0,3.0,3.0,3.0,4.0,,
,,,,,,5.0,5.0,4.0,5.0,5.0,5.0,,
Graduate Engineer Apprentice Trainee,Thane,Full Time,Engineering & Manufacturing Department,2 Jun 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Everything as above,Nothing
Senior Engineer,Damoh,,Construction Engineering Department,6 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good envarmental in cmpny,Nothing
Area Business Manager,Chandigarh,,Construction Engineering Department,7 May 2018,3.0,4.0,3.0,2.0,3.0,3.0,2.0,Working with Tata,Company does not invest on learning
Senior Engineer,Chennai,,Construction Engineering Department,9 Apr 2018,4.0,5.0,3.0,5.0,4.0,4.0,4.0,No pressure,Salary
Production And Manufacter,Delhi NCR,,Voltas suparviser and sarviceman Department,0 Jul 2018,5.0,4.0,5.0,5.0,3.0,4.0,4.0,Yes,No
Sales Promoter,Surat,,Enterprise & B2B Sales Department,6 Apr 2019,4.0,4.0,5.0,4.0,5.0,3.0,4.0,Good company for jobs workar,No
Sydni,,,,8 Mar 2018,5.0,3.0,5.0,5.0,3.0,5.0,5.0,Lot like anything  last 3 years increment,Last three months pending my salary in my company not to support Voltas in fieldwork boys very problem all boys
Air Condition Technician,Chinchpokli Reliable,,Winner in reliable Department,7 Jan 2018,1.0,3.0,5.0,5.0,3.0,5.0,5.0,Very good culture,"Career growth,salary."
Mep Engineer,Jamshedpur,,,4 Sep 2018,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Assistant Service Engineer,Joda,,"Operations, Maintenance & Support Department",7 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,3.0,5.0,5.0,3.0,5.0,,
Amc Executive,Lucknow,,Construction Engineering Department,2 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very supportable & secure job.,Nothing
Air Condition Technician  Installation  SAC AND WAC,Noida,,Installation Department,5 May 2019,4.0,4.0,4.0,4.0,5.0,5.0,5.0,Training is good,Salary
Manager Projects,Hyderabad,,Construction Engineering Department,7 Mar 2018,3.0,3.0,4.0,3.0,4.0,4.0,3.0,As an opportunity to work independently and freely.,Igo problems
Project Sales Engineer,Mumbai,,,4 Mar 2022,4.0,5.0,5.0,2.0,5.0,5.0,4.0,"Job Security is very good in Voltas. Work Culture is good. By its brand, the company receives orders. Good place for freshers to work and gain experience and learn. Flexible in terms of Job Role and change in departments. Canteen is too good and less priced.",Increment is too low. Company is not too aggressive in the market.
CENTRAL STORE MANAGER,Doha,,SCM & Logistics Department,1 Sep 2018,2.0,2.0,3.0,3.0,1.0,1.0,1.0,Yas,No
Hvac Technician,Navi Mumbai,,"Operations, Maintenance & Support Department",4 May 2018,4.0,2.0,3.0,3.0,1.0,1.0,1.0,Sales profile,Employees
Sales Promotion,Mumbai,,Sales & Service Department,1 Mar 2021,1.0,5.0,4.0,5.0,3.0,5.0,5.0,Very nice,Good
Site Engineer Mechanical,Doha Qatar,,Construction Engineering Department,6 Mar 2018,5.0,5.0,3.0,5.0,5.0,5.0,5.0,Yes,Nothing
Mining Commercial,"Hindustan Zinc Limited, Rampura Agucha, Bhilwara",,SCM & Logistics Department,2 Aug 2018,5.0,4.0,5.0,5.0,4.0,4.0,5.0,I'm interested in my job,Im happy in work Tata voltas
Ac Technician,Bhubaneswar,,Superberwer Department,6 Jul 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,3.0,4.0,4.0,4.0,5.0,,
Diploma Engineer Trainee,Bhubaneswar,Full Time,,4 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes.,No ....
Manager - Exports (Sales),Mumbai,Full Time,BD / Pre Sales Department,8 May 2018,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,"Culture, learning, Leadership"
Mining Service Engineer,Mozambique,,Maintenance Department,9 Mar 2018,4.0,2.0,3.0,5.0,4.0,3.0,3.0,Salary,Learning
Technical Support Engineer,New Delhi,,IT Support Department,2 Mar 2018,5.0,4.0,3.0,3.0,3.0,3.0,3.0,Training,Training
Safety Incharge,Jamshedpur,,Construction Engineering Department,6 May 2018,5.0,5.0,5.0,4.0,4.0,4.0,3.0,Interested,No
Ac Technician,Chennai,,HVAC Department,2 Apr 2018,4.0,5.0,5.0,4.0,4.0,4.0,3.0,Yes,Do not want to dislike
Store Supervisor,Qatar,,Stores & Material Management Department,4 Mar 2023,5.0,3.0,4.0,3.0,3.0,3.0,3.0,Excellent,No
Contractor,Delhi NCR,,Construction Engineering Department,3 Aug 2018,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Service Coordinator,Mohan Cooperatives,,,4 May 2018,5.0,2.0,2.0,1.0,3.0,2.0,1.0,,
Technician,,,,1 Dec 2018,5.0,2.0,2.0,1.0,3.0,2.0,1.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Service Engineer,,Full Time,Procurement & Purchase Department,5 Sep 2018,3.0,1.0,4.0,3.0,4.0,4.0,3.0,Good job,Good
Store Incharge,Damoh,Full Time,,3 Apr 2021,5.0,1.0,4.0,3.0,4.0,4.0,3.0,Good,"When i was worked in Voltas since 2017, I gives a knowledge, experinces and takes a happines. I wish Voltas copmpany give me again this oppurtunity join the"
Webdesigner,Mumbai,Full Time,Corporate Communications  Department,6 Apr 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,There was no such thing as dislike. I got a good memory from Voltas Company.,"IOGB name say Voltas Limited,"
Data Entry,Ghaziabad,Full Time,Banking Operations Department,1 Mar 2021,4.0,4.0,3.0,3.0,1.0,3.0,1.0,IOGB division workforce as a hired worker. No TATA facilities available.,"Career growth, salary,etc"
CENTRAL STORES MANAGER,Nsh Doha Qatar,,Warehouse Department,9 Nov 2017,1.0,4.0,4.0,3.0,3.0,3.0,2.0,Miss behavior,Much to learn
Safety Officer,Mumbai,,Safety officer Department,4 Dec 2018,4.0,1.0,1.0,1.0,1.0,2.0,1.0,Working on sunday,Everything is good about Voltas
Site Engineer,Bangalore,,Projects Department,4 May 2018,4.0,2.0,4.0,2.0,1.0,4.0,3.0,Nothing is bad about Voltas,all
Sales Executive,New Delhi,,BD / Pre Sales Department,1 Sep 2023,5.0,3.0,5.0,4.0,4.0,4.0,5.0,nothing,
Safety Supervisor,Chennai,,HSE Department,1 Sep 2018,5.0,5.0,5.0,4.0,5.0,5.0,4.0,,
Area Sales Manager,New Delhi,,BD / Pre Sales Department,5 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,3.0,5.0,4.0,4.0,,
,,,,,,4.0,5.0,3.0,5.0,4.0,4.0,,
Jamui,,Full Time,,3 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great company,Good opportunity
Hvac Supervisor,Hyderabad,,Eragadda Department,9 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Overall not really exhaustive work culture,Not a very good promotion structure
Gat,"Pantnagar, Uttarakhand",,Engineering Department,8 May 2023,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Voltas is Big Group and ethically they are very particular and code of conduct is very human friendly,Pay scale is low as per industries
Area Service Manager,,,,8 May 2018,5.0,2.0,1.0,1.0,3.0,1.0,2.0,Yes I am redy to voltas,Yes our poblam solution
Sales Manager,Delhi,,Enterprise & B2B Sales Department,5 Sep 2017,4.0,5.0,5.0,3.0,4.0,3.0,4.0,Great,Team leader behaviour
Air Condition Technician,Lakheri,,Rajasthan india  Department,2 Dec 2019,3.0,5.0,5.0,3.0,4.0,3.0,4.0,Overall  satisfaction is good  I want change the organisation  for career  growth  and expenson of knowledge,Even is good
Sales Promoter,Chennai,,,4 Sep 2020,5.0,4.0,3.0,3.0,4.0,4.0,3.0,Good,Career growth
Electrical Site Engineer,Mumbai,,Construction Engineering Department,7 Sep 2017,5.0,3.0,5.0,4.0,1.0,5.0,3.0,Nothing,"Partiality,  biased nature....  Master in blame game..."
HVAC Operator HVAC Technician,Santcuz,,Operating and maintenance Department,2 Apr 2018,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Project Director,Jabalpur,,Operations Department,3 Feb 2019,1.0,3.0,3.0,3.0,3.0,5.0,3.0,,
,,,,,,4.0,4.0,1.0,1.0,1.0,3.0,,
,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,
Project Engineer Hvac,Ernakulam,,,7 May 2022,4.0,4.0,4.0,3.0,4.0,4.0,4.0,"Good support from senior management
Good growth opportunities","Sometimes had to face trouble because of ego and insecurity from the manager
Ethics could be better"
Electrical Site Engineer,Kolkata,,Construction Engineering Department,6 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,Better opportunities search..
Manager Marketing,Singruli MP,,Top Management Department,8 Jan 2018,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Good,Nice
Area Service Manager,Mumbai,,,8 Aug 2017,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"My designation as Area Service Manager, I m very happy with my work to produce my ability, voltas is a number 1 company as career growth soft skills and lot of technical knowledge",Culture and job security
Assistant Engineer,Jamshedpur,,,5 Apr 2022,4.0,4.0,3.0,3.0,5.0,4.0,3.0,Increament,Job Security
Sales Executive,,,,3 Oct 2018,4.0,4.0,4.0,3.0,3.0,3.0,4.0,Talk about Teammates,Leaves on urgency is applicable
Area Manager,Jamshedpur,,Construction Engineering Department,9 Mar 2019,5.0,4.0,4.0,3.0,3.0,3.0,4.0,"No product training provided,safety equipents,increements are very much less,no permanent job career,no any carer growth.",No
Service Engineer,Singrauli,,"Operations, Maintenance & Support Department",8 Aug 2017,3.0,5.0,5.0,4.0,5.0,5.0,5.0,Yes,
Project Manager,Rajgarh (Churu),,Construction Engineering Department,0 May 2018,1.0,3.0,2.0,3.0,2.0,2.0,1.0,,
Service Engineer,,,"Operations, Maintenance & Support Department",5 Mar 2018,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,
,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,
,,,,,,2.0,4.0,2.0,4.0,2.0,3.0,,
Service Engineer,Ahmedabad,,Construction Engineering Department,1 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Nothing
Electrical Qc Inspector,Dubai,,Construction Engineering Department,4 May 2018,4.0,3.0,4.0,4.0,3.0,4.0,2.0,-----,-------
Auto-cad Engineer,,,Engineering & Manufacturing Department,1 Aug 2018,5.0,5.0,3.0,3.0,3.0,3.0,3.0,Yes,No
3 Year,Hanumangarh,,Tecnition Department,2 Mar 2018,5.0,5.0,3.0,3.0,3.0,3.0,3.0,Voltas gives a good opportunity of training abroad where u can get wide variety of ideas and work culture.,*********
Service Engineer,Thane...but I Am Working Abroad.,,"Operations, Maintenance & Support Department",1 Sep 2017,4.0,5.0,5.0,5.0,5.0,5.0,5.0,seniors support,nothing
Head North,Delhi,,,2 Nov 2017,5.0,3.0,3.0,4.0,5.0,4.0,3.0,None,"Company Culture, Working environment"
Project Head,,,Projects Department,7 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Air canditing ITI (RAC) exp 4year
Operations Manager - Customer Care,Visakhapatnam,,Operations Department,6 Mar 2021,2.0,4.0,4.0,5.0,5.0,4.0,4.0,"Maintainer, commission, service, trubel shouting chiller, ductebale, pac,vrf,","Training,"
Fild Wark And Service,Lucknow,,Air candining Department,4 Nov 2017,1.0,4.0,4.0,5.0,5.0,4.0,4.0,,
Hvac Technician,Bangalore,,"Operations, Maintenance & Support Department",8 Sep 2017,5.0,2.0,3.0,1.0,1.0,1.0,2.0,,
,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Resident Engineer,Delhi,,Construction Engineering Department,5 May 2018,4.0,4.0,4.0,3.0,5.0,4.0,3.0,dd,dd
Assistant Manager,Hyderabad,,Construction Engineering Department,5 Sep 2018,4.0,3.0,3.0,5.0,4.0,4.0,4.0,The company is good .,Compansation is very good
Service Engineer,Joda,,"Operations, Maintenance & Support Department",8 Jan 2019,4.0,3.0,5.0,4.0,5.0,4.0,5.0,Good,Salary
Manager-Proposals And Engineering,Mumbai,,WMBD Department,4 Aug 2018,5.0,5.0,3.0,4.0,5.0,4.0,4.0,good team work,System is not good not safety not security life insurance not good salaries
Safety Officer,Ahmedabad,,Construction Engineering Department,3 Mar 2018,5.0,5.0,3.0,4.0,5.0,4.0,4.0,"The work pressure is very high. Sometimes, I have to work",I Love the fact that I am a part of a team that market reliable high quality product and has a globe client base.  so l also like the employee re hire policy here.
Apprentice Trainee,Chandigarh,,,6 Jul 2018,2.0,4.0,5.0,3.0,2.0,5.0,3.0,No any dislike in working day at villas a Tata enterprise.,compensation & benefits is good
Ac Technician,Kanpur Uttarpradesh Saket Nagar,,Tecnician Department,5 Jul 2019,5.0,4.0,5.0,3.0,2.0,5.0,3.0,work life balance and work satisfaction very bed,The respect for the job in society. Ppl see you in a respective manner.
Mechanical Engineer,Jharkhand,,Maintenance  Department,1 Apr 2018,5.0,1.0,4.0,3.0,3.0,4.0,4.0,May be this is a Good platform for Freshers to learn but after some years you feel lonely. Work-family balance is so poor.,
Senior Project Engineer PDFF,Doha,,Construction Engineering Department,5 May 2019,3.0,5.0,5.0,1.0,1.0,1.0,1.0,,
Service Engineer,Ahmedabad,,Construction Engineering Department,7 Sep 2018,4.0,2.0,4.0,5.0,5.0,5.0,5.0,,
,,,,,,1.0,1.0,5.0,1.0,1.0,1.0,,
,,,,,,2.0,4.0,3.0,4.0,3.0,3.0,,
Supervisor,Pune,,Maintenance Department,6 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,4.0,All work is good.and contractor is excellent,I m so happy feel
Data Entry Operator,Ahmedabad Aslali,,SCM & Logistics Department,7 Dec 2018,4.0,4.0,5.0,3.0,3.0,4.0,3.0,It’s all in everage,Gt
Design Engineer,BB,,Engineering & Manufacturing Department,1 May 2018,2.0,1.0,2.0,4.0,5.0,3.0,3.0,Too,Lean & thin organization
Site Engineer Mechanical,Aahemdabad,,Construction Engineering Department,2 Apr 2018,5.0,4.0,4.0,4.0,5.0,3.0,4.0,Career growth,Sales / marketing
Senior Planning Engineer,Kolkata,,Retail & B2C Sales Department,2 Mar 2018,4.0,4.0,4.0,4.0,5.0,3.0,4.0,Service,i like every thing of vltas
Safety Officer Ehs,,,,8 Jun 2018,3.0,5.0,3.0,4.0,5.0,5.0,4.0,nothing,
Regional Business Head -East Region,Kolkata,,Sales Department,0 Oct 2019,4.0,5.0,3.0,4.0,5.0,5.0,4.0,,
Mechanical Supervisor,Singrauli,,Construction Engineering Department,1 Jan 2018,5.0,3.0,2.0,4.0,3.0,3.0,3.0,,
Marketing Executive,Kent Ro System,,Sales executive   Department,1 Dec 2017,5.0,3.0,2.0,4.0,3.0,3.0,3.0,,
Safety Officer,"Mundra Kutch , Gujrat",,Top Management Department,1 Aug 2018,5.0,3.0,4.0,3.0,5.0,4.0,3.0,,
,,,,,,4.0,4.0,1.0,2.0,3.0,1.0,,
,,,,,,4.0,4.0,1.0,2.0,3.0,1.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Site Engineer,"Jamshedpur,jherkhand",Full Time,,5 Mar 2018,4.0,5.0,3.0,5.0,1.0,5.0,1.0,Discipline,Nothing's
Hvac Operator,Trivandrum,Full Time,HVAC Department,9 Apr 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Work-life balance,Innovation
Electrical Engineer Project,Jamshedpur,Full Time,Construction Engineering Department,5 Jan 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Voltas as Tata Group company so work culture is good.,Appraisal is not good
Engineer,,Full Time,"Operations, Maintenance & Support Department",1 Oct 2017,4.0,5.0,4.0,4.0,5.0,5.0,4.0,Working in TATA Group is great for work life balance.,Nothing.
Site Engineer,,,Construction Engineering Department,5 Mar 2018,5.0,3.0,4.0,3.0,4.0,4.0,3.0,"The product of Voltas is very good, we can diagnose what the problem is, if it is a problem, then Voltas is better for it.",Voltas is a very good company and it feels very good to work in it. We found all accessories on time so I think this is better..
Commercial Incharge,Ahmedabad,,,3 Mar 2018,5.0,2.0,5.0,2.0,1.0,1.0,1.0,Good place to work,Non
"Asst.manager- Quality Assurance, Erection Commissioning And After Sales Service Of HVAC Equipments.",Thane,,QA- DPG Department,2 Sep 2017,4.0,2.0,5.0,2.0,1.0,1.0,1.0,,
Ac Technician,Mumbai,,Not  Department,3 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
"Area Sales Manager,",Kolkata,,Enterprise & B2B Sales Department,3 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Product Support- Aftermarket,Mumbai,,After Sales Service & Repair Department,5 Sep 2017,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,
,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,5.0,3.0,3.0,5.0,4.0,3.0,,
,,,,,,5.0,3.0,3.0,5.0,4.0,3.0,,
,,,,,,1.0,5.0,5.0,5.0,5.0,5.0,,
Safety Inspector,"Qatar,UAE",Full Time,Community Health & Safety Department,8 Oct 2017,4.0,4.0,3.0,4.0,3.0,4.0,3.0,"I like Qatar management,good approach timely action,freedom to speak with higher authorities",All over Voltas is a good concern other than the UAE management especially Dubai.I ever seen such a poor management
Refrigeration Technician,Pune,Full Time,Service Department,0 Mar 2019,5.0,3.0,1.0,5.0,5.0,5.0,5.0,Very good,No
Sr. Engineer Hvac,"Pune, Maharashtra",,,8 Dec 2022,5.0,4.0,5.0,4.0,5.0,4.0,4.0,"Appraisal Process was good and fair, good manager support .",Nothing as such
Assistant Engineer,Dadra,,,2 Sep 2017,5.0,5.0,3.0,3.0,3.0,4.0,3.0,Best training and work is best career growth aportunity,Not have canteen and travel fasilty
Project Manager,Project At Odisha,,Construction Engineering Department,2 Sep 2017,4.0,4.0,5.0,4.0,5.0,4.0,3.0,Very Good .,Homely
First Class Boiler Operator,Abu Dhabi,,Mechanical Engineering Department,4 May 2021,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Very friendly and cooperative atmosphere.,Bosses are kind and polite.
Hse Officer,,,Safety Department,0 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Comfortable to work,Nill
Senior Engineer,,,"Operations, Maintenance & Support Department",0 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working environment.,Working hours was not fixed.
Electrical Site Engineer,"Ahmedabad, Gujarat",,Construction Engineering Department,0 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Draughtsman Mechanical,Qatar,,Engineering & Manufacturing Department,0 Jul 2018,5.0,5.0,5.0,4.0,5.0,5.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Supervisor,Akshardham,,Construction Engineering Department,3 Feb 2018,5.0,5.0,4.0,5.0,4.0,5.0,4.0,Good experience,NO
Service Coordinator,Lucknow,,Service division Department,7 Sep 2018,2.0,5.0,4.0,5.0,4.0,5.0,4.0,"Good company and working environment is excellent and safety in company is good 
salary on time",No one hate this company
Fabrication Engineer,Mumbai,,"Operations, Maintenance & Support Department",8 Mar 2018,5.0,4.0,4.0,4.0,4.0,4.0,5.0,Travel,"Not flexibel, very high work pressure"
Sales Engineer,Hyderabad,,,3 Aug 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,No
Test Engineer,Rudrapur,,,1 Aug 2017,5.0,2.0,4.0,3.0,4.0,3.0,3.0,working culture,no good eatables
Graduate Apprentice Trainee,Shridi Induatries Pvt Ltd Cidkul Pantnagar Rudrapur,,Production & Manufacturing Department,7 Nov 2017,4.0,5.0,5.0,3.0,3.0,5.0,3.0,Tata Voltas is all about opportunity seeker and the most challenging job in Engineering industry,Technical Learning
Apprenticeship Trainee,Byculla Mumbai,,,8 Aug 2017,5.0,3.0,3.0,4.0,2.0,5.0,3.0,Working hours are too much as per actual work,Goog
Estimation Engineer,Bangalore,,,0 Oct 2017,4.0,3.0,3.0,2.0,5.0,5.0,2.0,Good,Culture
Supervisor,Muscat,,Mep Department,9 Apr 2019,3.0,2.0,5.0,3.0,5.0,3.0,3.0,Appraisal,
Officer System,,,Business Intelligence & Analytics Department,0 Sep 2017,5.0,3.0,3.0,4.0,2.0,3.0,2.0,,
,,,,,,4.0,4.0,3.0,5.0,5.0,4.0,,
Mep Draughtsman,Mumbai,,thane  Department,1 Sep 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I Liked nothing working with voltas,The attitude of Manager Sabir Patel
Forklift Driver,,,,5 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ai,FREEDOM FOR WORK
Project Manager Electrical,DUBAI,,Engineering & Manufacturing Department,5 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NOTHING,It was good Experience
State Head Of Maharashtra,,,,5 Sep 2017,4.0,5.0,3.0,4.0,3.0,5.0,2.0,There is boss is very Routed,It's a big brand company. .
Electrician,Dubai,,Electrical Department,4 May 2018,4.0,4.0,3.0,5.0,5.0,5.0,4.0,Facilities,"Work Culture, Job Satisfaction"
Charge Hand,Trivandrum,,IT Consulting Department,0 Nov 2017,4.0,5.0,4.0,4.0,5.0,5.0,4.0,voltas company,voltas
Project Engineer Electrical -Procurement,Mumbai & Gulf,,Procurement Department,8 Mar 2018,4.0,5.0,4.0,5.0,5.0,5.0,4.0,The only thing is Engineering team in my site,"There is no interaction of top management with the employees who seems grade lower,no job indepence,no timely support,most probably no job satisfaction"
Sales Manager - Allahabad,Lucknow,,seles Department,1 Oct 2017,4.0,5.0,3.0,3.0,1.0,4.0,1.0,Air conditioner,Employee s not good
Safety Inspector,Dubai,,Health and Safety Department,8 Aug 2017,3.0,3.0,3.0,5.0,5.0,5.0,5.0,,
Actechnician,Trichy Tamilnadu,,Accounts Department,2 Oct 2021,5.0,5.0,5.0,,,,,,
Assistant Service Engineer,Mozambique And Singrauli MP,,,7 Jan 2020,5.0,4.0,3.0,4.0,5.0,5.0,5.0,Good working culture and Life balance...,Nothing
Thane Maharastra,Thane,,Iti Department,0 Nov 2018,3.0,4.0,3.0,4.0,3.0,3.0,4.0,Maintain everything,Ak interprise
Ac Technician,Cudoolure,,Fin Department,8 Jan 2019,5.0,5.0,5.0,3.0,3.0,3.0,4.0,I'm happy to my job,Nice office
Assistant Sales Manager,Coimbatore,,BD / Pre Sales Department,4 May 2018,5.0,5.0,5.0,3.0,4.0,5.0,3.0,"Learning, work environment, work-life balance",Appraisal
Commercial Executive,Mumbai,,,4 Dec 2018,3.0,3.0,2.0,3.0,5.0,2.0,3.0,Job security,"No proper training, poor growth"
Data Entry Operator,Bangalore,,SCM & Logistics Department,9 Nov 2017,4.0,5.0,5.0,3.0,5.0,3.0,5.0,EEE,EEE
Camp Boss,Labour Camp At Samaiya In Qatar,,,8 Aug 2017,5.0,5.0,5.0,3.0,5.0,3.0,5.0,,
Ok,,,,2 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Assistant Service Engineer,,,Construction Engineering Department,0 Jan 2019,4.0,4.0,4.0,1.0,1.0,4.0,4.0,,
